1,30,700,311,1
2,120,0,597,2
3,60,451,713,1
4,90,295,601,1
5,30,0,393,2
6,250,0,460,2
7,120,359,599,1
8,30,346,705,1
9,250,564,375,2
10,250,425,773,1
11,90,411,648,1
12,60,392,392,1
13,30,358,422,1
14,160,440,541,2
15,250,560,346,2
16,160,456,716,2
17,120,428,315,2
18,120,475,703,1
19,30,397,766,2
20,90,358,310,1
21,60,310,567,1
22,200,0,406,1
23,90,329,668,1
24,120,395,340,2
25,60,353,514,1
26,30,358,491,1
27,120,808,577,1
28,90,327,600,1
29,120,350,660,2
30,200,549,302,2
31,30,323,782,1
32,30,0,709,2
33,200,627,377,1
34,250,487,374,1
35,120,473,454,2
36,120,377,523,1
37,90,291,709,1
38,120,361,450,1
39,250,510,404,2
40,160,623,514,2
41,160,705,429,2
42,60,316,646,1
43,160,387,646,1
44,90,294,780,1
45,30,0,654,2
46,200,446,365,1
47,160,412,390,1
48,200,423,431,2
49,160,365,766,1
50,30,371,697,2
51,250,573,425,1
52,250,0,409,2
53,60,361,688,1
54,160,478,345,2
55,250,476,734,2
56,160,495,470,1
57,120,352,427,2
58,90,325,752,1
59,120,330,790,1
60,200,551,757,2
61,200,454,795,1
62,160,514,338,1
63,120,355,617,1
64,90,345,773,1
65,200,486,674,1
66,30,454,698,1
67,200,458,606,2
68,200,477,468,1
69,30,0,317,2
70,90,335,532,1
71,90,344,464,1
72,200,498,646,1
73,160,499,378,1
74,120,438,396,2
75,200,442,651,1
76,200,418,793,1
77,90,444,310,1
78,120,335,523,1
79,30,364,366,2
80,160,488,493,1
81,200,480,724,1
82,60,505,438,1
83,60,363,764,2
84,90,419,600,2
85,250,511,348,1
86,30,326,692,1
87,60,0,691,2
88,160,475,452,1
89,30,326,569,1
90,90,350,667,2
91,160,428,356,1
92,160,422,588,1
93,30,351,521,1
94,250,0,315,1
95,250,589,505,1
96,160,475,578,2
97,200,510,366,1
98,90,370,391,2
99,30,403,742,2
100,90,366,714,1
101,250,683,496,1
102,90,396,626,2
103,60,347,462,1
104,200,452,433,2
105,30,332,779,1
106,200,429,504,1
107,30,363,687,1
108,30,391,772,2
109,60,377,510,1
110,120,483,588,1
111,120,508,385,1
112,30,439,790,1
113,200,594,754,2
114,60,608,713,1
115,160,391,438,1
116,30,428,330,2
117,160,534,362,2
118,30,369,660,2
119,250,600,393,1
120,90,366,689,1
121,90,399,376,1
122,160,423,506,1
123,120,426,378,1
124,160,458,661,2
125,60,413,616,1
126,200,503,346,2
127,120,360,753,1
128,160,470,646,2
129,250,490,389,1
130,200,362,756,1
131,160,446,685,2
132,160,358,654,1
133,90,371,712,1
134,90,384,642,2
135,200,421,662,1
136,250,505,379,1
137,30,353,735,2
138,30,355,397,1
139,120,369,504,1
140,60,327,760,1
141,200,414,666,1
142,120,332,512,1
143,250,478,772,1
144,120,456,314,1
145,200,374,678,1
146,200,489,502,2
147,60,349,580,1
148,160,484,434,1
149,200,521,373,1
150,90,398,745,1
151,200,399,448,1
152,250,567,304,2
153,30,397,519,2
154,90,325,370,2
155,90,387,353,1
156,90,304,475,1
157,60,386,401,2
158,60,326,653,1
159,30,390,514,2
160,90,425,797,2
161,200,474,685,2
162,30,417,554,1
163,160,0,562,2
164,90,365,538,1
165,120,427,610,1
166,60,398,780,1
167,250,0,431,2
168,120,410,782,1
169,160,542,623,1
170,120,444,412,1
171,200,500,472,2
172,120,398,393,2
173,160,625,375,2
174,250,637,331,1
175,200,598,477,2
176,250,528,387,1
177,90,363,579,1
178,120,391,391,2
179,90,393,340,2
180,120,412,606,1
181,120,396,742,2
182,200,461,698,1
183,30,350,626,1
184,160,387,578,1
185,90,325,533,1
186,200,482,373,1
187,120,338,629,1
188,160,0,455,2
189,160,458,781,2
190,250,564,713,2
191,250,543,684,1
192,120,449,340,2
193,200,534,340,1
194,120,377,395,1
195,120,463,329,1
196,90,416,742,2
197,30,451,411,2
198,250,0,612,2
199,60,408,319,2
200,160,486,497,1
201,60,363,679,1
202,90,356,725,1
203,160,478,605,1
204,200,470,746,1
205,30,358,652,1
206,160,477,514,1
207,30,550,525,2
208,250,571,525,1
209,90,317,766,1
210,200,421,611,1
211,60,380,334,2
212,200,347,682,1
213,250,371,788,1
214,160,367,763,1
