trial,dist,RT,interstim,NumberofLED
1,160,632,678,1
2,200,602,456,2
3,250,445,689,1
4,90,334,358,1
5,30,329,749,1
6,90,344,382,1
7,90,274,582,1
8,200,804,309,1
9,120,266,592,1
10,60,356,500,1
11,60,252,627,1
12,60,314,431,1
13,250,723,577,1
14,60,231,779,1
15,60,299,506,1
16,160,0,326,2
17,120,242,795,1
18,200,367,510,1
19,250,535,611,2
20,90,409,455,1
21,90,300,318,1
22,30,383,528,2
23,60,391,718,2
24,160,326,531,1
25,30,315,715,1
26,30,372,486,2
27,120,455,535,1
28,30,349,744,1
29,250,0,600,2
30,250,453,353,2
31,30,420,717,2
32,30,397,477,2
33,200,466,375,1
34,160,525,540,1
35,60,521,624,2
36,120,389,759,1
37,250,539,702,1
38,200,516,341,1
39,160,333,489,1
40,120,363,334,1
41,200,691,313,2
42,30,390,796,2
43,120,396,627,1
44,250,761,380,2
45,200,340,532,1
46,160,409,662,1
47,30,446,332,2
48,250,654,423,2
49,120,467,402,1
50,30,562,434,2
51,200,430,718,1
52,30,485,396,2
53,30,510,627,1
54,60,336,496,2
55,160,340,530,1
56,90,407,353,1
57,90,318,754,1
58,160,421,582,2
59,30,413,772,2
60,160,374,519,1
61,250,432,364,1
62,200,378,472,2
63,200,409,708,2
64,120,434,650,1
65,120,395,506,2
66,60,364,513,1
67,90,405,313,1
68,250,362,484,1
69,60,356,726,1
70,160,416,531,1
71,250,494,495,1
72,200,652,483,1
73,200,391,771,1
74,90,551,374,1
75,90,262,660,1
76,160,285,619,1
77,160,328,494,1
78,200,319,652,1
79,30,359,582,1
80,120,335,416,1
81,30,339,720,1
82,60,338,722,1
83,30,0,613,2
84,250,571,561,2
85,160,373,535,1
86,200,449,463,1
87,160,442,703,2
88,200,585,378,2
89,160,484,704,1
90,160,438,728,1
91,160,318,714,1
92,120,323,590,1
93,120,330,748,1
94,250,499,584,1
95,200,532,527,1
96,120,402,590,1
97,160,443,428,2
98,160,450,429,2
99,90,369,656,2
100,250,603,652,1
101,250,580,410,1
102,90,428,775,2
103,120,423,639,2
104,120,359,701,2
105,250,445,781,1
106,200,413,671,1
107,120,353,572,1
108,30,661,354,1
109,200,443,713,1
110,120,483,489,2
111,120,435,507,2
112,30,368,622,1
113,160,433,594,2
114,60,384,333,1
115,200,320,619,1
116,120,391,436,1
117,60,393,375,2
118,250,560,456,1
119,250,759,307,2
120,120,464,458,1
121,60,504,630,1
122,120,369,445,1
123,60,411,651,2
124,90,417,561,1
125,120,431,502,2
126,120,536,646,2
127,160,362,588,1
128,90,266,757,1
129,250,376,781,1
130,90,400,670,2
131,160,430,597,2
132,90,374,410,1
133,90,328,510,1
134,60,443,637,2
135,90,371,393,2
136,30,394,697,1
137,90,282,743,1
138,120,335,725,1
139,90,318,784,1
140,250,415,650,1
141,160,406,342,1
142,160,294,642,1
143,120,470,329,2
144,30,324,648,1
145,250,652,548,1
146,120,403,696,2
147,200,382,443,2
148,60,385,537,2
149,160,595,580,1
150,90,501,335,2
151,200,473,635,1
152,120,376,371,1
153,120,434,666,2
154,30,347,384,1
155,250,0,623,2
156,250,430,323,1
157,90,401,612,2
158,30,319,562,1
159,30,286,326,1
160,60,312,778,1
161,200,365,574,1
162,250,386,774,1
163,120,365,336,1
164,90,358,437,1
165,30,390,345,1
166,120,312,566,1
167,120,293,707,1
168,90,249,768,1
169,60,632,300,1
170,160,297,646,1
171,120,496,300,2
172,250,403,393,1
173,90,294,433,1
174,90,262,730,1
175,90,394,518,2
176,250,344,489,1
177,120,396,644,1
178,90,317,577,1
179,60,309,488,1
180,90,324,632,1
181,90,462,329,2
182,120,388,477,2
183,250,353,663,1
184,90,308,568,1
185,120,401,532,2
186,120,333,556,1
187,250,601,382,2
188,160,380,355,1
189,30,303,563,1
190,30,323,717,1
191,30,318,502,1
192,30,300,641,1
193,120,488,301,2
194,160,400,469,1
195,250,458,419,1
196,60,299,690,1
197,160,320,537,1
198,120,284,671,1
199,200,298,732,1
200,250,338,535,1
201,90,253,798,1
202,200,390,510,1
203,160,331,379,1
204,90,287,626,1
