trial,dist,RT,interstim,NumberofLED
1,90,0,741,2
2,160,679,752,2
3,200,580,773,1
4,90,468,334,1
5,120,398,649,2
6,30,396,665,1
7,60,502,787,2
8,120,430,544,2
9,90,391,451,1
10,120,350,375,1
11,60,388,501,1
12,200,401,722,1
13,200,505,514,1
14,120,391,419,1
15,30,446,445,1
16,200,471,413,1
17,60,404,316,1
18,200,455,408,1
19,30,386,674,1
20,30,473,673,1
21,250,456,670,2
22,200,328,607,1
23,120,379,339,1
24,60,504,657,2
25,250,594,605,1
26,90,510,586,1
27,120,470,503,1
28,90,523,307,1
29,30,462,666,1
30,250,557,791,2
31,30,0,696,2
32,200,729,624,2
33,200,0,305,2
34,120,519,522,2
35,120,487,685,2
36,250,541,325,1
37,120,578,504,2
38,250,535,316,1
39,160,544,583,1
40,200,489,318,1
41,90,460,329,2
42,120,489,654,1
43,120,516,339,1
44,120,364,601,1
45,160,391,628,1
46,30,544,743,1
47,30,703,562,2
48,60,378,591,1
49,200,474,576,1
50,90,322,642,1
51,90,447,440,1
52,60,366,513,1
53,120,317,592,1
54,120,419,761,2
55,90,847,692,2
56,250,591,353,1
57,200,454,737,1
58,200,549,635,2
59,200,508,497,2
60,200,579,314,1
61,200,428,533,1
62,60,407,771,1
63,160,394,686,1
64,120,376,396,1
65,60,497,706,2
66,120,812,593,2
67,30,592,404,2
68,200,799,547,2
69,250,496,573,1
70,250,441,437,1
71,60,634,316,1
72,30,529,722,2
73,250,450,474,1
74,250,478,793,2
75,60,337,789,1
76,90,495,638,2
77,160,420,544,1
78,200,0,599,1
79,250,570,404,1
80,160,458,578,1
81,200,549,747,2
82,250,766,554,2
83,30,548,474,1
84,250,733,672,1
85,30,570,444,2
86,160,468,790,2
87,120,786,675,1
88,250,483,525,1
89,200,528,308,1
90,160,442,361,1
91,30,454,656,1
92,120,0,469,2
93,160,448,570,1
94,120,427,756,2
95,160,407,759,2
96,60,380,444,1
97,250,409,468,1
98,120,324,748,1
99,200,419,713,2
100,250,954,376,1
101,160,586,495,1
102,30,674,495,2
103,160,466,556,1
104,120,643,600,2
105,120,468,444,1
106,160,466,373,2
107,160,423,642,2
108,160,444,637,1
109,160,610,457,2
110,60,503,500,1
111,90,447,436,2
112,90,512,338,1
113,160,495,655,1
114,250,596,537,1
115,60,590,623,1
116,120,455,420,1
117,60,494,453,2
118,60,435,402,1
119,250,738,676,1
120,120,638,427,1
121,90,749,422,1
122,120,489,458,1
123,200,509,349,1
124,120,571,307,1
125,200,517,312,2
126,200,394,785,1
127,120,486,395,1
128,250,471,645,1
129,250,404,536,1
130,120,435,726,1
131,60,425,531,1
132,250,442,394,1
133,90,383,412,1
134,60,361,696,1
135,160,637,554,1
136,160,351,530,1
137,90,358,717,1
138,60,379,334,1
139,30,558,338,2
140,90,402,697,1
141,200,686,726,1
142,90,657,537,1
143,90,422,733,1
144,250,593,666,1
145,200,498,775,2
146,160,542,762,2
147,60,415,321,1
148,30,360,633,1
149,60,350,440,1
150,250,436,589,1
151,120,391,430,1
152,60,426,697,2
153,200,467,389,2
154,160,615,438,2
155,200,424,694,1
156,90,504,793,2
157,30,449,408,1
158,30,408,365,1
159,200,388,746,1
160,30,542,596,1
161,90,0,589,2
162,90,381,764,1
163,200,471,725,2
164,200,595,467,2
165,250,524,439,2
166,120,357,610,1
167,30,532,686,2
168,90,358,710,1
169,90,351,725,1
170,60,302,756,1
171,200,471,539,2
172,200,609,775,1
173,160,495,317,1
174,30,409,708,1
175,60,517,586,2
176,30,544,707,1
177,60,404,344,1
178,60,333,798,1
179,120,885,353,2
180,30,551,740,2
181,160,586,314,1
182,30,552,596,2
183,90,382,795,2
184,60,543,767,1
185,160,507,361,1
186,120,518,301,1
187,30,573,377,1
188,200,518,463,1
189,250,390,748,1
190,200,447,698,2
191,90,481,798,1
192,30,572,748,2
193,250,476,794,2
194,30,518,355,2
195,90,396,567,2
196,160,615,739,2
197,160,598,418,1
198,60,540,303,1
199,160,563,492,1
200,90,424,468,2
201,200,430,709,2
202,160,503,611,1
203,120,448,638,1
204,120,437,503,2
205,30,833,387,1
206,60,494,432,1
