trial,dist,RT,interstim,NumberofLED
1,160,0,636,1
2,250,478,411,1
3,30,390,760,1
4,90,326,757,1
5,160,310,533,1
6,60,312,796,1
7,250,616,569,2
8,160,403,626,2
9,30,357,462,1
10,120,859,675,1
11,90,433,604,2
12,60,402,364,1
13,60,503,652,1
14,60,0,339,2
15,160,307,667,1
16,160,379,385,2
17,250,335,494,1
18,90,383,642,2
19,30,411,389,2
20,60,330,644,2
21,30,366,398,2
22,200,313,335,2
23,160,321,772,2
24,60,355,309,2
25,250,333,668,1
26,90,356,405,2
27,90,389,745,1
28,90,293,691,2
29,250,342,322,1
30,160,526,348,2
31,160,434,317,1
32,90,513,570,1
33,250,432,447,2
34,30,394,744,1
35,90,390,355,2
36,30,286,778,2
37,160,744,417,1
38,200,358,468,2
39,120,346,381,2
40,30,262,774,2
41,90,406,723,2
42,60,605,416,2
43,250,410,702,1
44,160,383,406,1
45,250,0,692,1
46,30,536,310,2
47,120,551,320,2
48,60,622,684,2
49,120,0,394,2
50,60,0,780,1
51,90,398,389,2
52,90,392,669,1
53,30,532,404,1
54,30,301,635,2
55,120,423,379,2
56,160,311,501,2
57,120,394,305,2
58,90,502,636,1
59,30,340,484,1
60,200,500,723,1
61,250,337,493,2
62,120,0,744,1
63,30,383,716,2
64,120,0,507,1
65,90,591,504,2
66,60,438,612,1
67,160,405,748,2
68,200,586,592,1
69,120,417,604,2
70,90,497,471,1
71,160,408,344,2
72,250,332,689,2
73,250,383,618,1
74,120,473,418,1
75,200,331,393,1
76,160,385,582,2
77,160,355,645,2
78,200,413,757,1
79,60,316,608,2
80,60,404,735,2
81,30,480,458,1
82,90,298,728,2
83,60,300,539,2
84,200,376,530,1
85,90,368,441,2
86,250,383,437,1
87,250,0,651,1
88,250,720,664,1
89,90,398,637,1
90,120,396,402,2
91,30,356,459,2
92,90,654,717,1
93,120,382,614,2
94,90,428,594,2
95,30,0,390,1
96,160,715,493,1
97,90,437,621,1
98,60,354,754,2
99,200,369,449,1
100,60,324,516,1
101,200,299,670,1
102,30,537,328,1
103,90,0,594,2
104,250,408,424,2
105,160,395,412,1
106,200,448,500,1
107,160,369,648,2
108,30,348,405,2
109,160,462,451,1
110,90,299,368,2
111,160,453,542,1
112,60,398,307,1
113,90,329,433,1
114,250,379,420,2
115,160,388,474,1
116,200,805,408,2
117,60,721,663,2
118,250,484,662,1
119,200,395,571,2
120,30,360,387,2
121,90,0,388,2
122,90,330,783,2
123,250,405,732,2
124,60,499,673,1
125,200,350,356,2
126,120,393,370,2
127,90,348,358,2
128,200,385,570,1
129,250,379,727,1
130,200,573,475,1
131,200,440,300,2
132,90,389,754,1
133,250,0,359,2
134,60,467,527,1
135,120,607,789,2
136,90,0,433,2
137,90,449,734,2
138,120,355,416,1
139,30,544,736,1
140,160,0,323,2
141,60,381,713,2
142,200,425,648,1
143,120,467,351,1
144,120,406,797,2
145,200,490,700,1
146,90,301,652,1
147,160,329,403,1
148,160,389,505,1
149,250,370,320,1
150,160,345,605,2
151,160,392,403,1
152,120,0,360,2
153,120,575,547,2
154,60,346,687,1
155,160,392,485,2
156,200,0,417,2
157,120,0,492,2
158,90,303,786,2
159,160,478,344,1
160,90,423,471,1
161,60,377,651,1
162,90,300,623,2
163,200,405,793,2
164,120,503,331,1
165,120,407,609,2
166,60,298,752,2
167,30,421,539,1
168,160,480,705,2
169,160,320,775,1
170,250,421,375,1
171,160,325,463,1
172,160,456,348,1
173,60,630,730,1
174,250,434,450,1
175,200,363,720,1
176,60,0,540,1
177,90,511,771,2
178,120,397,379,2
179,160,523,343,1
180,120,344,647,2
181,250,481,628,1
182,200,422,796,2
183,200,428,372,2
184,90,284,771,2
185,160,378,603,1
186,250,378,546,1
187,30,306,499,1
188,250,339,622,1
189,90,399,772,2
190,120,325,499,1
191,30,290,616,2
192,90,329,713,2
193,160,305,725,1
194,90,311,545,2
195,120,351,571,2
196,30,0,558,2
197,200,0,399,1
198,60,459,560,2
199,30,477,531,1
200,250,375,498,2
201,200,377,651,2
202,120,566,690,1
203,250,320,511,2
204,120,403,462,2
205,60,284,416,2
206,30,280,559,1
207,200,311,567,2
208,160,318,528,2
209,160,359,502,1
210,200,392,641,1
211,200,438,416,2
212,200,384,552,1
213,30,439,547,1
214,200,381,451,1
215,60,336,498,1
216,160,725,603,2
217,120,0,607,2
218,90,310,582,2
219,160,364,766,1
220,160,482,763,1
221,160,371,631,1
