trial,dist,RT,interstim,NumberofLED
1,200,375,565,1
2,160,409,603,2
3,60,372,534,1
4,30,455,612,1
5,200,498,424,1
6,30,478,762,2
7,160,413,403,1
8,90,313,718,1
9,160,342,402,1
10,160,474,684,2
11,90,488,342,1
12,30,455,619,1
13,250,491,402,2
14,200,0,427,1
15,160,380,640,2
16,60,388,459,1
17,90,910,701,2
18,200,464,599,2
19,30,414,433,1
20,90,409,682,1
21,160,300,511,1
22,250,466,758,2
23,30,456,780,1
24,250,474,572,1
25,60,254,602,1
26,30,0,429,2
27,200,338,575,1
28,60,318,727,1
29,250,357,741,1
30,30,455,338,1
31,90,336,536,1
32,250,485,496,1
33,200,489,306,1
34,250,579,572,2
35,90,274,734,1
36,160,408,635,2
37,160,469,413,2
38,30,395,680,1
39,60,372,463,2
40,160,387,557,1
41,90,377,355,2
42,120,526,499,2
43,30,469,545,1
44,60,568,415,1
45,30,412,517,1
46,90,298,604,1
47,60,461,388,2
48,60,416,626,2
49,120,443,584,2
50,30,479,724,2
51,250,527,339,2
52,90,567,339,2
53,250,779,605,1
54,200,603,471,2
55,120,395,444,1
56,120,360,598,2
57,90,390,392,1
58,160,385,627,2
59,200,296,564,1
60,30,476,314,1
61,60,0,589,1
62,200,490,609,2
63,30,419,324,1
64,250,693,720,1
65,200,440,786,2
66,90,393,476,1
67,120,328,574,1
68,250,525,606,1
69,60,330,748,1
70,250,336,494,1
71,250,495,366,2
72,30,479,414,1
73,250,650,508,1
74,30,511,646,1
75,60,453,424,1
76,250,625,334,1
77,90,325,454,2
78,250,438,403,2
79,250,512,506,1
80,200,521,353,2
81,30,0,744,2
82,90,326,424,1
83,250,659,402,1
84,120,401,324,1
85,250,513,625,1
86,30,516,400,1
87,200,495,638,1
88,160,373,356,1
89,200,479,508,2
90,90,267,652,1
91,160,309,743,1
92,60,499,338,2
93,120,377,778,1
94,250,451,733,1
95,90,288,605,1
96,30,513,314,2
97,60,404,771,1
98,160,435,641,1
99,200,406,341,2
100,90,452,740,2
101,250,394,310,2
102,90,279,620,1
103,60,352,367,2
104,120,359,748,1
105,90,445,769,1
106,120,407,651,2
107,60,441,533,1
108,250,625,722,1
109,200,475,409,1
110,250,409,511,2
111,250,543,461,1
112,200,362,508,1
113,30,325,460,1
114,120,505,665,2
115,120,0,684,1
116,90,321,479,1
117,60,470,456,1
118,250,437,463,2
119,250,378,447,1
120,90,286,530,1
121,90,0,616,2
122,60,358,594,1
123,90,428,430,2
124,30,473,534,1
125,90,322,426,1
126,90,577,592,1
127,250,391,470,2
128,120,405,707,2
129,250,442,701,2
130,90,338,428,1
131,120,348,412,1
132,200,388,526,2
133,60,300,578,1
134,250,585,535,1
135,60,407,435,1
136,120,363,335,1
137,200,352,763,1
138,90,421,465,1
139,120,356,681,1
140,60,339,334,1
141,250,453,387,1
142,160,368,710,2
143,200,324,546,1
144,60,448,469,2
145,250,465,541,1
146,60,462,530,1
147,60,487,797,2
148,90,441,308,1
149,250,395,402,1
150,90,306,447,1
151,120,365,570,2
152,90,368,763,1
153,30,580,552,1
154,30,458,791,1
155,200,654,638,1
156,160,410,799,2
157,200,546,568,2
158,250,476,763,1
159,200,789,533,2
160,160,429,798,2
161,30,388,649,1
162,160,319,698,1
163,90,335,774,1
164,60,446,459,1
165,60,422,745,1
166,60,478,707,2
167,60,446,376,1
168,250,391,658,1
169,60,425,581,2
170,200,0,314,2
171,30,485,507,2
172,120,353,535,1
173,90,311,532,1
174,160,477,378,1
175,60,338,702,1
176,90,593,630,1
177,120,412,743,2
178,200,463,431,1
179,30,430,788,2
180,160,526,564,1
181,60,443,307,1
182,160,352,740,1
183,60,0,713,2
184,160,460,527,1
185,90,383,329,1
186,200,395,349,2
187,90,303,754,1
188,30,379,308,1
189,250,433,383,1
190,120,374,599,1
191,120,354,798,1
192,60,522,713,1
193,60,435,353,1
194,250,418,483,1
195,30,433,576,2
196,30,482,331,2
197,90,458,731,1
198,200,390,786,1
199,250,473,303,1
200,90,439,755,2
201,60,459,366,1
202,120,321,611,1
203,30,535,556,2
204,250,402,310,1
205,160,342,635,2
206,120,456,612,1
207,160,439,501,1
208,60,429,353,1
