trial,dist,RT,interstim,NumberofLED
1,60,354,698,2
2,90,0,744,1
3,120,348,558,2
4,30,464,355,2
5,200,316,568,1
6,200,352,340,1
7,200,287,420,2
8,160,324,761,1
9,30,341,685,1
10,120,329,457,1
11,120,353,363,1
12,250,302,580,2
13,30,0,600,2
14,60,0,336,1
15,90,0,480,1
16,60,471,496,2
17,60,328,721,1
18,120,318,792,1
19,60,323,588,1
20,120,428,537,2
21,120,370,760,1
22,200,353,636,2
23,30,0,377,2
24,160,364,381,1
25,90,364,401,1
26,250,379,581,2
27,250,347,617,2
28,120,316,583,1
29,120,422,654,2
30,250,313,787,2
31,60,318,601,1
32,250,319,581,2
33,160,361,661,1
34,90,394,406,1
35,200,342,564,1
36,160,380,399,1
37,250,304,567,2
38,200,336,436,2
39,120,395,378,1
40,200,360,384,1
41,60,0,324,1
42,160,360,702,1
43,60,325,564,1
44,160,335,315,1
45,120,443,639,2
46,160,444,307,1
47,250,489,446,2
48,30,271,781,1
49,160,340,448,1
50,30,363,487,2
51,30,329,693,2
52,90,312,352,2
53,30,0,313,2
54,60,318,320,2
55,200,407,648,1
56,250,416,715,1
57,160,349,565,2
58,120,357,650,1
59,90,335,582,2
60,90,299,552,1
61,250,505,667,1
62,200,298,622,2
63,250,369,733,1
64,250,0,490,1
65,250,425,454,2
66,60,355,661,1
67,250,438,367,1
68,200,371,590,2
69,30,354,339,1
70,160,354,495,1
71,90,303,335,1
72,60,319,577,1
73,250,396,615,1
74,30,375,315,1
75,160,313,415,1
76,30,344,655,1
77,30,434,770,2
78,160,329,627,2
79,250,448,643,2
80,200,342,430,2
81,200,397,748,1
82,120,351,493,1
83,30,255,553,2
84,250,451,363,1
85,60,340,438,1
86,90,365,629,2
87,90,271,626,1
88,160,353,430,2
89,60,334,373,2
90,60,351,591,1
91,160,570,532,1
92,90,365,336,2
93,30,365,551,1
94,250,492,464,2
95,120,318,436,1
96,60,465,655,2
97,60,363,356,1
98,90,348,603,1
99,120,324,427,1
100,200,388,655,2
101,250,284,396,1
102,120,554,618,2
103,200,433,543,2
104,200,396,480,2
105,160,425,767,2
106,160,400,484,1
107,160,324,648,2
108,200,403,640,2
109,90,315,706,2
110,250,513,610,2
111,250,664,339,2
112,160,332,676,2
113,60,435,767,1
114,160,426,545,1
115,90,325,503,1
116,200,504,520,2
117,120,404,590,1
118,250,0,667,1
119,250,576,533,1
120,60,345,761,1
121,120,496,362,1
122,90,306,655,1
123,160,560,657,2
124,90,301,487,2
125,30,299,540,1
126,160,403,439,2
127,160,293,782,2
128,250,411,596,1
129,250,570,309,2
130,160,373,367,2
131,120,415,647,2
132,30,358,417,1
133,60,380,780,1
134,250,419,687,1
135,160,309,704,2
136,90,598,370,1
137,120,331,755,1
138,250,546,490,2
139,120,443,401,1
140,90,380,444,2
141,30,353,711,2
142,120,371,433,2
143,60,366,489,1
144,200,379,635,2
145,200,403,524,1
146,160,446,336,2
147,160,435,434,1
148,200,616,558,1
149,30,308,695,2
150,90,405,357,1
151,90,310,530,2
152,160,399,549,2
153,160,424,405,1
154,90,0,777,2
155,60,345,368,1
156,60,344,451,1
157,160,357,504,2
158,60,307,501,2
159,200,346,574,2
160,200,519,317,1
161,60,408,760,2
162,200,412,331,2
163,120,345,353,1
164,90,286,413,2
165,160,294,510,2
166,30,288,421,2
167,160,360,600,2
168,250,466,672,2
169,120,342,757,2
170,160,312,580,2
171,90,301,679,1
172,30,316,535,2
173,200,474,474,2
174,60,313,626,2
175,160,0,514,2
176,90,671,528,2
177,90,329,678,1
178,250,378,745,2
179,60,312,640,1
180,200,497,538,1
181,90,273,720,1
182,250,503,461,1
183,90,263,676,2
184,30,309,390,2
185,60,372,330,1
186,60,0,313,1
187,200,399,354,1
188,30,271,408,1
189,120,478,748,2
190,90,280,595,2
191,90,297,480,1
192,160,293,412,1
193,120,327,745,1
194,250,416,409,1
195,160,352,339,1
196,60,415,736,2
197,200,399,605,1
198,90,0,727,1
199,120,386,537,1
200,30,300,717,1
201,30,0,600,1
202,30,321,326,2
203,30,404,429,1
204,90,476,577,2
205,250,0,715,2
206,120,419,592,2
207,30,468,310,1
208,120,393,612,1
209,90,0,750,1
210,120,367,523,2
211,60,477,584,2
212,160,298,454,2
213,60,320,517,2
214,120,368,502,1
215,30,366,504,1
216,120,381,340,2
