trial,dist,RT,interstim,NumberofLED
1,160,530,792,1
2,90,288,625,1
3,30,322,777,1
4,30,413,482,1
5,200,402,586,1
6,160,278,741,1
7,60,498,762,2
8,250,511,353,2
9,60,0,565,1
10,30,413,762,2
11,250,441,527,1
12,90,342,465,1
13,30,453,388,2
14,250,515,774,2
15,30,292,645,1
16,120,428,669,2
17,250,350,536,2
18,160,362,669,1
19,200,317,447,1
20,200,298,553,1
21,60,456,468,2
22,30,348,429,1
23,60,287,525,1
24,120,463,397,2
25,120,450,338,2
26,200,632,467,2
27,160,0,591,1
28,30,372,785,2
29,120,447,487,1
30,120,336,514,1
31,90,0,446,2
32,90,421,594,2
33,30,443,307,1
34,200,319,681,1
35,250,475,366,2
36,120,367,328,1
37,120,483,643,1
38,120,438,509,2
39,60,363,612,1
40,250,471,485,1
41,200,431,333,2
42,160,472,312,1
43,160,384,559,2
44,30,405,304,1
45,250,472,696,2
46,200,464,304,2
47,90,368,527,1
48,30,409,791,2
49,160,386,340,2
50,120,361,645,1
51,120,354,515,1
52,200,486,387,2
53,160,454,705,2
54,200,386,454,2
55,60,321,509,1
56,120,373,747,2
57,120,413,692,1
58,160,394,723,2
59,200,391,460,2
60,200,358,337,1
61,120,0,487,1
62,200,527,756,1
63,90,359,553,1
64,160,331,696,1
65,120,428,329,1
66,120,787,434,1
67,160,435,524,1
68,250,387,780,1
69,120,426,316,1
70,60,435,450,1
71,120,530,454,1
72,120,296,756,1
73,160,317,593,1
74,160,274,624,1
75,120,461,503,2
76,200,453,350,1
77,120,418,606,2
78,200,292,625,1
79,120,342,445,1
80,200,253,799,1
81,30,350,433,1
82,160,259,587,1
83,60,431,671,1
84,60,312,429,1
85,30,414,504,2
86,200,0,514,2
87,250,595,765,1
88,60,415,781,2
89,200,396,768,2
90,60,367,601,1
91,90,289,554,1
92,200,334,602,1
93,250,412,750,1
94,30,391,384,1
95,160,351,635,1
96,30,447,705,2
97,160,380,390,1
98,60,310,687,1
99,160,526,550,2
100,250,449,649,1
101,120,346,369,1
102,160,351,360,1
103,90,459,379,2
104,160,402,497,1
105,250,408,748,1
106,250,662,556,2
107,250,361,681,2
108,60,351,681,1
109,200,361,653,1
110,90,517,736,2
111,160,406,538,1
112,60,395,583,1
113,120,429,455,1
114,200,380,727,1
115,200,429,382,2
116,200,476,618,1
117,60,401,798,2
118,30,417,537,1
119,200,346,721,1
120,90,0,628,2
121,60,412,462,1
122,200,393,437,2
123,250,536,645,2
124,160,333,520,1
125,200,415,704,2
126,200,420,770,2
127,250,531,589,1
128,160,361,669,2
129,250,494,534,2
130,160,382,576,1
131,160,383,369,2
132,250,408,762,1
133,60,358,570,1
134,250,471,638,1
135,160,379,744,1
136,30,412,455,2
137,160,387,676,2
138,30,407,667,1
139,160,299,776,1
140,60,308,745,1
141,160,371,683,2
142,160,371,537,1
143,90,381,378,1
144,160,476,507,2
145,250,325,458,2
146,120,339,744,2
147,200,408,436,2
148,200,347,456,2
149,200,406,596,1
150,60,350,725,2
151,30,388,721,1
152,90,385,763,2
153,30,338,792,1
154,120,508,441,2
155,120,519,443,2
156,30,350,430,1
157,160,383,793,1
158,120,406,449,1
159,30,439,309,2
160,60,328,377,1
161,30,330,552,2
162,30,302,632,1
163,60,410,521,1
164,30,331,510,1
165,160,341,638,1
166,200,320,300,1
167,250,277,456,1
168,160,407,353,2
169,120,371,609,1
170,120,384,736,2
171,120,390,616,2
172,160,367,799,1
173,30,371,474,2
174,120,340,384,1
175,120,645,608,1
176,120,366,725,1
177,60,279,691,1
178,120,464,578,1
179,250,461,403,1
180,120,302,564,1
181,90,291,744,1
182,160,310,668,1
183,90,441,441,2
184,60,383,689,2
185,60,678,337,1
186,160,501,741,1
187,30,348,503,2
188,60,299,724,1
189,30,277,599,1
190,90,488,720,1
191,160,329,491,1
192,200,358,330,1
193,90,361,722,1
194,30,393,477,1
195,30,351,789,2
196,160,392,773,1
197,200,384,518,1
198,200,422,374,2
199,30,0,768,2
200,30,388,382,1
201,160,420,692,1
202,90,517,521,1
203,250,688,543,1
204,250,523,704,2
205,120,354,525,1
206,160,486,468,2
207,120,0,302,1
208,250,416,761,1
