1,200,306,451,1
2,30,389,434,1
3,60,306,446,1
4,120,293,488,1
5,30,294,734,1
6,200,297,403,1
7,200,311,370,1
8,60,286,674,1
9,250,460,576,1
10,200,495,422,1
11,200,341,442,2
12,250,448,585,1
13,200,512,591,1
14,30,351,432,1
15,200,530,501,2
16,60,402,469,1
17,250,558,313,2
18,200,453,440,1
19,60,313,597,1
20,250,638,584,1
21,200,432,361,2
22,250,533,357,1
23,30,369,473,1
24,30,354,353,1
25,160,421,479,2
26,90,0,448,2
27,160,574,372,2
28,60,431,539,1
29,60,514,354,2
30,120,429,677,2
31,30,578,307,1
32,160,578,379,1
33,160,411,521,1
34,160,526,431,1
35,120,561,639,1
36,160,545,566,1
37,30,329,472,1
38,120,380,365,1
39,200,575,340,1
40,90,448,406,1
41,90,315,335,2
42,250,632,630,1
43,200,631,613,1
44,30,479,638,2
45,30,532,353,2
46,60,375,609,1
47,250,560,693,1
48,30,448,758,2
49,90,410,646,2
50,160,488,513,1
51,60,429,542,2
52,160,506,701,2
53,120,408,674,2
54,30,533,513,2
55,30,397,318,1
56,90,308,704,2
57,60,358,454,1
58,120,413,486,1
59,30,441,523,1
60,250,512,496,2
61,160,558,466,1
62,160,478,325,1
63,120,555,479,1
64,200,479,674,1
65,200,523,610,1
66,30,460,555,1
67,30,435,363,1
68,250,577,310,1
69,30,397,658,2
70,60,496,575,1
71,90,393,407,2
72,90,295,788,1
73,30,518,686,1
74,160,670,396,1
75,30,403,581,2
76,200,598,603,2
77,160,693,342,2
78,200,503,577,1
79,120,298,643,1
80,120,457,470,2
81,30,300,678,1
82,250,345,559,1
83,160,517,344,2
84,60,402,309,1
85,160,510,303,1
86,250,570,349,1
87,120,369,723,1
88,30,509,600,1
89,120,511,797,1
90,250,534,779,1
91,250,569,403,1
92,250,575,473,1
93,250,559,629,2
94,200,529,580,2
95,120,434,497,1
96,90,345,699,1
97,60,538,662,2
98,30,406,530,1
99,160,382,594,1
100,60,384,743,1
101,90,369,498,1
102,30,0,682,2
103,60,346,627,1
104,120,511,452,1
105,60,434,302,1
106,60,383,766,1
107,160,413,424,2
108,200,519,395,2
109,160,347,469,1
110,30,480,764,2
111,250,646,430,2
112,120,457,547,1
113,60,402,599,2
114,200,533,418,2
115,90,400,568,2
116,250,650,797,1
117,90,340,533,1
118,200,629,529,2
119,30,304,533,1
120,90,447,360,2
121,90,307,784,1
122,200,538,455,1
123,160,556,583,1
124,250,473,722,1
125,30,351,577,1
126,30,377,468,1
127,160,367,616,1
128,60,329,648,1
129,250,516,301,1
130,30,343,522,1
131,90,452,640,1
132,60,365,674,1
133,60,428,518,1
134,90,349,534,1
135,30,411,584,2
136,120,348,577,1
137,120,437,477,1
138,200,429,523,2
139,60,357,336,1
140,200,538,739,1
141,250,591,399,1
142,160,373,315,1
143,250,511,350,1
144,200,476,610,2
145,250,402,631,1
146,60,365,482,1
147,60,439,304,2
148,250,472,389,1
149,200,606,533,2
150,90,471,704,2
151,60,420,484,2
152,120,340,371,1
153,120,314,426,1
154,200,485,734,2
155,90,363,318,1
156,120,431,692,1
157,120,367,387,1
158,120,305,523,1
159,250,379,550,1
160,160,495,699,2
161,200,483,671,1
162,120,421,340,1
163,120,356,589,1
164,120,361,386,1
165,200,531,452,1
166,250,768,473,1
167,200,575,627,1
168,160,534,573,2
169,250,547,772,2
170,250,512,371,1
171,250,583,691,2
172,200,634,482,2
173,160,428,491,1
174,120,376,724,1
175,30,458,465,1
176,200,466,747,1
177,200,732,696,1
178,200,547,783,1
179,60,737,520,1
180,90,320,632,1
181,60,369,392,1
182,120,328,549,1
183,160,510,788,1
184,200,500,553,1
185,160,520,524,2
186,120,442,664,2
187,60,344,633,1
188,120,492,439,1
189,250,662,347,1
190,90,369,596,1
191,30,470,309,2
192,120,423,524,1
193,120,542,785,2
194,120,403,475,1
195,200,759,706,1
196,200,552,601,1
197,60,495,603,2
198,120,538,583,1
199,160,660,767,1
200,60,475,408,1
201,250,601,472,1
202,250,701,600,1
