1, 200, 0, 723,2
2, 250, 0, 596, 1
3, 250, 487, 770, 1
4, 60, 0, 740, 1
5, 160, 0, 707,1
6, 250, 416, 685, 1
7, 30, 372, 657, 1
8, 250, 486, 792, 1
9, 160, 379, 777, 1
10, 30, 436, 604, 1
11, 120, 367, 495, 1
12, 200, 557, 517, 2
13, 160, 356, 469, 2
14, 200, 335, 795, 1
15, 60, 399, 370, 1
16, 90, 321, 489, 1
17, 30, 276, 684, 1
18, 250, 328, 622, 1
19, 160, 298, 719, 1
20, 30, 252, 741, 1
21, 30, 0, 561,1
22, 250, 375, 408, 2
23, 30, 0, 712,1
24, 90, 0, 621, 1
25, 200, 328, 586, 1
26, 200, 0, 486,2
27, 60, 263, 613, 2
28, 60, 371, 310, 2
29, 250, 332, 374, 2
30, 90, 319, 502, 1
31, 160, 433, 702, 1
32, 60, 330, 645, 2
33, 60, 313, 304, 2
34, 30, 360, 649, 1
35, 250, 528, 302, 2
36, 200, 334, 428, 1
37, 250, 0, 737,2
38, 30, 377, 382, 2
39, 200, 306, 594, 1
40, 120, 320, 457, 2
41, 60, 0, 795,2
42, 200, 316, 745, 1
43, 90, 364, 749, 1
44, 160, 449, 437, 1
45, 200, 333, 672, 2
46, 250, 328, 619, 2
47, 90, 316, 303, 1
48, 200, 281, 522, 1
49, 250, 400, 770, 1
50, 250, 370, 738, 1
51, 200, 533, 448, 2
52, 30, 295, 572, 1
53, 90, 280, 518, 1
54, 200, 382, 450, 2
55, 250, 359, 360, 1
56, 30, 292, 416, 1
57, 250, 0, 578,1
58, 90, 286, 498, 1
59, 120, 363, 647, 2
60, 120, 321, 507, 1
61, 120, 299, 720, 2
62, 120, 0, 757,1
63, 90, 369, 436, 1
64, 120, 252, 582, 1
65, 250, 613, 464, 1
66, 90, 0, 713, 1
67, 120, 350, 441, 2
68, 250, 0, 424,2
69, 160, 283, 331, 1
70, 200, 285, 737, 1
71, 60, 317, 489, 1
72, 200, 373, 389, 1
73, 60, 339, 395, 2
74, 30, 399, 396, 1
75, 200, 347, 395, 2
76, 160, 338, 641, 2
77, 60, 369, 765, 2
78, 120, 375, 778, 2
79, 160, 296, 770, 1
80, 60, 355, 704, 2
81, 250, 402, 546, 2
82, 250, 410, 623, 1
83, 60, 0, 728,1
84, 160, 430, 426, 1
85, 250, 341, 512, 2
86, 200, 397, 747, 1
87, 200, 386, 746, 2
88, 30, 546, 441, 2
89, 30, 290, 522, 1
90, 200, 418, 739, 2
91, 120, 0, 723, 1
92, 120, 0, 596, 1
93, 30, 652, 478, 2
94, 160, 280, 627, 1
95, 200, 341, 428, 1
96, 250, 436, 763, 2
97, 90, 0, 591,2
98, 250, 379, 514, 1
99, 30, 301, 453, 1
100, 30, 253, 396, 1
101, 30, 312, 727, 1
102, 160, 311, 512, 2
103, 90, 248, 794, 1
104, 90, 285, 507, 1
105, 30, 312, 368, 2
106, 200, 273, 643, 1
107, 200, 0, 706,2
108, 160, 0, 741,2
109, 90, 0, 736,2
110, 90, 270, 417, 2
111, 200, 0, 721,1
112, 60, 389, 625, 1
113, 120, 273, 730, 1
114, 120, 302, 777, 1
115, 60, 482, 542, 1
116, 90, 280, 433, 1
117, 120, 317, 540, 1
118, 90, 247, 367, 1
119, 120, 0, 705, 1
120, 90, 285, 314, 1
121, 90, 328, 473, 1
122, 250, 333, 677, 1
123, 60, 0, 742,1
124, 120, 262, 451, 1
125, 120, 318, 673, 2
126, 160, 0, 426, 1
127, 60, 285, 614, 2
128, 120, 258, 677, 1
129, 250, 435, 648, 2
130, 160, 294, 710, 2
131, 60, 282, 449, 1
132, 30, 330, 470, 2
133, 60, 257, 398, 1
134, 30, 304, 385, 2
135, 160, 318, 529, 1
136, 90, 266, 708, 2
137, 200, 278, 758, 1
138, 160, 266, 639, 1
139, 160, 259, 499, 1
140, 30, 335, 755, 2
141, 250, 304, 423, 1
142, 160, 259, 525, 1
143, 30, 279, 605, 1
144, 200, 320, 539, 1
145, 250, 426, 311, 2
146, 30, 273, 386, 1
147, 60, 0, 318,2
148, 200, 302, 698, 1
149, 160, 245, 501, 1
150, 160, 282, 424, 1
151, 200, 0, 518,2
152, 30, 289, 440, 2
153, 60, 271, 674, 1
154, 30, 401, 473, 2
155, 90, 389, 325, 1
156, 30, 293, 478, 1
157, 30, 305, 731, 2
158, 160, 304, 749, 2
159, 30, 367, 584, 2
160, 160, 315, 648, 1
161, 60, 267, 715, 1
162, 60, 260, 624, 2
163, 250, 360, 513, 1
164, 30, 0, 387,2
165, 160, 286, 513, 2
166, 60, 279, 505, 1
167, 30, 310, 776, 1
168, 60, 310, 756, 2
169, 120, 299, 654, 1
170, 60, 0, 691,1
171, 250, 469, 706, 2
172, 90, 311, 523, 1
173, 30, 331, 556, 1
174, 60, 418, 563, 1
175, 200, 362, 638, 1
176, 160, 377, 775, 2
177, 120, 312, 602, 1
178, 200, 279, 634, 1
179, 160, 363, 484, 2
180, 200, 378, 768, 1
181, 90, 285, 562, 1
182, 60, 301, 520, 2
183, 120, 312, 585, 1
184, 250, 0, 458,1
185, 60, 353, 767, 2
186, 30, 0, 794, 1
187, 30, 345, 744, 1
188, 90, 290, 701, 1
189, 30, 287, 422, 1
190, 200, 318, 590, 1
191, 30, 271, 684, 1
192, 30, 280, 646, 1
193, 250, 318, 796, 1
194, 120, 297, 459, 1
195, 90, 349, 760, 2
196, 30, 304, 641, 1
197, 30, 301, 494, 2
198, 200, 303, 530, 1
199, 250, 320, 548, 1
200, 30, 278, 567, 1
201, 90, 307, 684, 1
202, 200, 319, 725, 1
203, 120, 310, 564, 1
204, 250, 351, 723, 1
205, 90, 254, 776, 1
206, 60, 287, 604, 1
207, 30, 483, 684, 2
208, 90, 319, 309, 1
209, 30, 316, 542, 1
210, 60, 344, 433, 1
211, 200, 513, 338, 1
212, 200, 342, 344, 2
213, 250, 369, 681, 1
214, 30, 790, 585, 1
215, 120, 357, 637, 2
216, 60, 338, 723, 1
217, 30, 316, 389, 1
218, 90, 285, 565, 1
219, 60, 329, 562, 1
220, 30, 313, 730, 1
221, 160, 331, 720, 2
222, 250, 342, 312, 2
223, 250, 402, 346, 1
224, 30, 307, 747, 1
225, 90, 299, 622, 1
226, 60, 348, 502, 2
227, 120, 441, 752, 1
228, 120, 380, 453, 2
229, 30, 455, 762, 2
230, 60, 350, 346, 1
231, 120, 339, 536, 1
