1,120,0,635,1
2,120,450,595,2
3,200,309,327,1
4,30,367,379,1
5,60,271,668,1
6,30,266,557,1
7,200,379,715,2
8,250,400,379,2
9,60,362,326,2
10,30,301,582,2
11,160,325,489,2
12,90,289,642,1
13,60,339,663,1
14,250,438,696,2
15,120,371,541,1
16,30,417,762,2
17,160,341,700,2
18,90,312,394,1
19,30,384,525,1
20,160,321,319,1
21,250,403,408,1
22,250,425,557,1
23,250,331,756,1
24,60,316,402,1
25,90,415,511,2
26,160,322,334,1
27,250,285,649,1
28,60,281,520,1
29,90,341,588,2
30,250,402,349,1
31,60,334,622,2
32,60,0,581,1
33,200,338,378,2
34,90,267,424,1
35,90,334,503,1
36,60,396,333,2
37,120,315,618,1
38,160,339,314,1
39,120,382,784,2
40,120,831,753,2
41,160,462,308,2
42,90,459,491,1
43,30,469,352,2
44,30,331,594,1
45,160,356,690,1
46,30,327,726,1
47,250,374,716,2
48,200,397,613,1
49,90,289,774,1
50,200,0,779,1
51,120,315,471,1
52,60,356,735,1
53,160,334,348,1
54,250,287,555,1
55,30,329,486,1
56,90,301,715,1
57,60,245,729,1
58,60,350,744,1
59,160,320,504,1
60,30,386,757,2
61,30,305,498,1
62,90,228,676,1
63,30,303,755,1
64,200,375,744,1
65,60,281,754,1
66,200,341,581,2
67,30,337,776,1
68,250,457,527,1
69,60,460,492,2
70,90,334,589,1
71,250,466,514,2
72,200,342,485,2
73,160,328,412,1
74,160,333,396,1
75,200,257,786,1
76,90,311,489,1
77,30,351,720,1
78,120,291,680,1
79,30,316,321,1
80,200,392,415,2
81,30,284,721,1
82,200,414,308,2
83,30,288,692,1
84,250,399,752,1
85,200,335,529,1
86,120,370,302,1
87,120,345,654,1
88,90,278,430,1
89,30,373,622,1
90,60,513,458,2
91,90,403,590,2
92,90,381,457,2
93,250,358,582,1
94,90,363,792,2
95,160,376,351,1
96,90,309,448,1
97,250,471,669,1
98,120,354,784,1
99,30,428,517,2
100,200,370,431,1
101,60,399,458,2
102,200,383,398,1
103,160,448,773,2
104,250,411,581,1
105,250,382,457,2
106,200,386,782,1
107,120,346,578,1
108,60,463,710,2
109,90,396,462,1
110,60,294,599,1
111,60,346,557,1
112,120,367,460,2
113,60,319,559,1
114,200,307,341,1
115,200,325,499,1
116,200,441,536,1
117,120,316,365,1
118,200,317,721,1
119,30,341,517,2
120,60,408,792,2
121,60,277,570,1
122,60,323,495,1
123,30,308,606,1
124,60,340,388,2
125,200,321,730,1
126,120,342,653,1
127,250,380,475,1
128,60,309,708,1
129,250,349,407,1
130,120,311,311,1
131,200,327,566,1
132,120,319,786,1
133,30,460,731,2
134,250,457,481,2
135,90,290,543,1
136,200,357,684,1
137,120,295,781,1
138,60,303,381,1
139,200,372,347,2
140,250,342,397,1
141,250,356,680,1
142,200,318,685,1
143,90,298,585,1
144,250,334,764,1
145,250,361,444,1
146,120,315,770,1
147,60,271,556,1
148,250,0,462,2
149,120,0,482,2
150,200,382,603,1
151,160,338,588,2
152,30,393,723,1
153,90,334,682,1
154,200,308,723,1
155,60,301,797,1
156,200,316,481,1
157,250,400,561,2
158,30,350,698,1
159,60,289,301,1
160,200,278,499,1
161,120,286,745,1
162,90,273,341,1
163,60,414,464,2
164,200,334,383,1
165,200,289,416,1
166,30,370,377,1
167,30,267,621,1
168,250,372,730,2
169,90,400,332,2
170,250,448,617,2
171,30,599,440,2
172,60,319,653,2
173,90,337,590,1
174,120,281,648,1
175,200,348,446,1
176,60,386,310,2
177,160,547,625,1
178,30,315,377,1
179,250,427,775,2
180,250,375,430,2
181,30,388,382,2
182,120,307,342,1
183,250,395,544,1
184,60,412,691,2
185,30,375,501,1
186,60,414,568,2
187,160,325,506,1
188,250,424,300,1
189,160,322,416,1
190,200,323,614,2
191,30,373,684,2
192,160,384,305,1
193,30,352,752,1
194,120,277,523,1
195,60,310,691,1
196,200,297,687,1
197,250,480,577,2
198,120,315,595,1
199,160,313,777,1
200,160,282,784,1
201,160,285,689,1
202,60,419,725,1
203,60,380,523,2
204,60,327,553,2
205,120,252,400,1
