trial,dist,RT,interstim,NumberofLED
1,200,488,565,2
2,160,403,603,1
3,60,488,534,2
4,30,0,612,1
5,200,395,424,1
6,30,280,762,1
7,160,336,403,2
8,90,540,718,1
9,160,0,402,2
10,160,453,684,2
11,90,394,342,2
12,30,317,619,1
13,250,482,402,1
14,200,345,427,1
15,160,477,640,1
16,60,362,459,1
17,90,383,701,2
18,200,470,599,1
19,30,307,433,1
20,90,280,682,1
21,160,0,511,1
22,250,555,758,1
23,30,315,780,1
24,250,338,572,1
25,60,321,602,1
26,30,0,429,2
27,200,284,575,2
28,60,317,727,1
29,250,0,741,2
30,30,404,338,1
31,90,279,536,2
32,250,610,496,1
33,200,481,306,1
34,250,853,572,2
35,90,327,734,2
36,160,440,635,1
37,160,400,413,1
38,30,346,680,1
39,60,306,463,2
40,160,432,557,2
41,90,416,355,2
42,120,0,499,1
43,30,385,545,2
44,60,388,415,1
45,30,371,517,2
46,90,296,604,1
47,60,323,388,2
48,60,335,626,2
49,120,412,584,1
50,30,455,724,1
51,250,428,339,1
52,90,426,339,2
53,250,340,605,1
54,200,323,471,1
55,120,291,444,2
56,120,338,598,1
57,90,295,392,2
58,160,366,627,1
59,200,386,564,2
60,30,379,314,1
61,60,471,589,2
62,200,809,609,1
63,30,469,324,2
64,250,654,720,2
65,200,288,786,2
66,90,310,476,1
67,120,353,574,1
68,250,413,606,1
69,60,0,748,2
70,250,522,494,1
71,250,373,366,1
72,30,315,414,2
73,250,0,508,2
74,30,277,646,2
75,60,383,424,1
76,250,564,334,1
77,90,333,454,1
78,250,543,403,1
79,250,0,506,1
80,200,542,353,1
81,30,389,744,2
82,90,336,424,2
83,250,0,402,1
84,120,378,324,1
85,250,397,625,2
86,30,291,400,2
87,200,328,638,2
88,160,448,356,1
89,200,523,508,1
90,90,433,652,1
91,160,384,743,2
92,60,316,338,2
93,120,415,778,1
94,250,481,733,1
95,90,387,605,1
96,30,426,314,1
97,60,343,771,1
98,160,394,641,1
99,200,374,341,2
100,90,361,740,2
101,250,0,310,1
102,90,0,620,1
103,60,381,367,1
104,120,443,748,1
105,90,288,769,1
106,120,295,651,1
107,60,310,533,1
108,250,0,722,2
109,200,0,409,2
110,250,410,511,1
111,250,401,461,1
112,200,372,508,2
113,30,573,460,2
114,120,307,665,2
115,120,319,684,2
116,90,304,479,2
117,60,313,456,2
118,250,298,463,2
119,250,356,447,2
120,90,278,530,2
121,90,293,616,2
122,60,256,594,2
123,90,0,430,1
124,30,300,534,2
125,90,351,426,2
126,90,330,592,1
127,250,502,470,1
128,120,360,707,2
129,250,366,701,2
130,90,303,428,1
131,120,521,412,2
132,200,347,526,1
133,60,372,578,2
134,250,0,535,2
135,60,320,435,1
136,120,309,335,1
137,200,316,763,2
138,90,271,465,1
139,120,341,681,2
140,60,414,334,2
141,250,353,387,1
142,160,295,710,2
143,200,0,546,1
144,60,266,469,2
145,250,0,541,1
146,60,278,530,1
147,60,422,797,2
148,90,387,308,1
149,250,646,402,1
150,90,0,447,2
151,120,358,570,1
152,90,365,763,1
153,30,414,552,1
154,30,388,791,2
155,200,356,638,2
156,160,325,799,2
157,200,369,568,2
158,250,421,763,2
159,200,340,533,2
160,160,360,798,2
161,30,452,649,1
162,160,392,698,1
163,90,435,774,1
164,60,362,459,2
165,60,400,745,1
166,60,319,707,1
167,60,321,376,1
168,250,601,658,2
169,60,315,581,1
170,200,382,314,2
171,30,288,507,1
172,120,301,535,1
173,90,339,532,2
174,160,425,378,1
175,60,336,702,1
176,90,288,630,1
177,120,302,743,1
178,200,395,431,2
179,30,446,788,2
180,160,491,564,1
181,60,386,307,2
182,160,434,740,1
183,60,334,713,2
184,160,397,527,2
185,90,0,329,2
186,200,347,349,2
187,90,337,754,1
188,30,334,308,1
189,250,363,383,1
190,120,375,599,1
191,120,348,798,2
192,60,394,713,1
193,60,415,353,1
194,250,590,483,1
195,30,341,576,1
196,30,0,331,2
197,90,365,731,1
198,200,542,786,2
199,250,606,303,1
200,90,664,755,1
201,60,312,366,2
202,120,317,611,2
203,30,348,556,2
204,250,419,310,1
205,160,390,635,2
206,120,279,612,2
207,160,329,501,1
208,60,302,353,2
209,160,444,583,1
210,200,365,414,2
211,120,311,663,2
212,250,0,607,1
213,60,437,560,1
214,90,339,794,2
215,90,314,757,2
216,120,390,676,2
217,90,290,766,2
218,90,328,508,1
219,60,349,459,2
220,90,355,454,1
221,30,298,497,2
222,200,490,570,1
