trial, dist, RT, interstim, NumberofLED
1,120,0,634,2
2,250,350,779,1
3,90,351,541,2
4,200,433,501,1
5,250,295,303,1
6,200,361,318,1
7,200,299,361,1
8,60,320,779,1
9,90,318,690,1
10,160,318,342,1
11,200,458,374,2
12,120,0,567,2
13,60,0,674,2
14,200,350,406,1
15,90,463,415,2
16,120,373,639,1
17,90,283,553,1
18,120,312,646,2
19,60,371,661,1
20,30,297,494,1
21,200,478,565,2
22,30,310,779,1
23,60,318,740,1
24,30,290,348,1
25,200,396,354,2
26,30,0,410,1
27,90,352,553,2
28,30,310,349,1
29,160,432,707,2
30,60,363,703,1
31,250,362,427,1
32,30,286,445,1
33,160,454,662,2
34,160,769,751,1
35,90,487,798,1
36,60,294,388,1
37,60,268,466,1
38,120,389,307,1
39,120,427,334,2
40,250,414,732,1
41,30,0,746,2
42,90,329,419,1
43,90,358,355,1
44,160,534,782,2
45,60,402,541,2
46,60,407,789,1
47,90,0,465,1
48,120,332,395,1
49,60,334,654,1
50,120,327,778,1
51,160,327,406,2
52,30,0,654,1
53,60,258,792,1
54,200,359,475,2
55,200,392,593,2
56,250,573,576,1
57,30,313,653,1
58,30,0,705,1
59,30,0,524,1
60,120,265,644,1
61,90,359,503,2
62,30,294,608,1
63,60,386,441,2
64,30,0,481,1
65,60,354,651,2
66,90,369,697,2
67,160,335,304,1
68,250,755,462,1
69,30,0,733,1
70,90,268,707,1
71,90,357,684,1
72,200,340,781,1
73,120,494,353,1
74,160,339,374,1
75,200,355,532,1
76,30,327,543,1
77,160,428,648,2
78,60,286,603,2
79,200,311,534,1
80,90,304,448,1
81,30,0,631,1
82,30,0,388,2
83,30,259,345,1
84,30,301,474,1
85,30,290,617,1
86,30,0,314,1
87,250,333,304,1
88,250,0,696,2
89,160,406,754,1
90,200,0,514,1
91,160,337,721,1
92,120,338,344,1
93,90,273,550,1
94,90,337,490,1
95,60,0,312,2
96,30,365,756,1
97,120,265,717,2
98,250,384,314,2
99,120,310,585,1
100,60,291,493,2
101,120,273,599,1
102,90,263,468,1
103,30,0,452,1
104,200,362,738,1
105,90,403,649,1
106,160,399,564,1
107,90,284,508,1
108,90,404,515,2
109,60,333,326,1
110,250,507,477,2
111,160,0,425,2
112,200,0,466,1
113,250,0,685,1
114,200,361,615,1
115,30,0,671,1
116,200,0,664,1
117,200,361,714,2
118,160,435,633,1
119,60,309,463,1
120,90,369,344,2
121,60,272,605,1
122,30,0,707,2
123,30,0,333,1
124,90,423,603,1
125,160,484,457,1
126,90,336,436,1
127,120,267,445,1
128,160,434,699,1
129,250,814,587,2
130,90,369,794,1
131,250,409,479,1
132,120,466,318,1
133,60,319,750,1
134,160,308,435,2
135,90,350,650,1
136,90,336,435,1
137,160,318,328,2
138,200,306,493,2
139,120,424,605,1
140,90,360,324,1
141,160,435,647,2
142,160,442,722,1
143,30,465,672,1
144,60,413,584,1
145,30,0,688,2
146,160,448,388,2
147,200,0,562,1
148,90,357,419,2
149,30,0,644,1
150,250,530,748,2
151,200,336,420,1
152,160,309,586,1
153,30,0,670,1
154,120,265,612,1
155,250,406,756,1
156,200,384,398,2
157,90,266,777,2
158,200,305,610,1
159,160,404,758,1
160,90,0,527,1
161,250,353,339,2
162,120,357,559,2
163,160,342,635,2
164,60,347,435,2
165,60,336,370,2
166,250,417,502,1
167,30,0,703,1
168,90,448,755,1
169,60,384,389,2
170,250,365,359,1
171,120,454,417,2
172,200,0,458,1
173,120,328,450,2
174,250,492,346,1
175,200,443,672,1
176,60,409,433,1
177,30,0,332,2
178,120,400,375,1
179,90,345,707,1
180,90,465,713,2
181,60,523,489,2
182,60,370,388,2
183,30,438,569,1
184,250,478,758,1
185,90,280,399,1
186,120,319,443,1
187,60,317,513,1
188,250,347,478,2
189,250,0,560,2
190,30,425,729,1
191,60,244,752,2
192,200,0,544,1
193,160,347,779,1
194,160,217,501,2
195,200,330,458,2
196,160,389,463,1
197,60,521,755,1
198,200,513,630,2
199,30,0,523,1
200,60,273,570,1
201,90,314,374,2
202,30,0,760,1
203,160,273,535,2
204,250,479,791,1
205,250,343,384,2
206,250,0,476,1
207,60,425,619,2
208,200,362,305,1
209,30,0,487,1
210,200,0,663,1
211,200,361,415,1
212,250,413,666,1
213,250,473,454,1
214,90,422,716,2
215,160,367,426,2
216,90,303,504,1
217,200,351,417,2
218,120,549,793,1
219,200,336,338,1
220,30,0,578,1
221,160,357,600,2
222,160,398,608,2
223,90,299,631,1
224,90,286,575,1
225,120,305,673,1
226,120,300,712,2
227,30,0,455,1
228,200,316,565,1
229,60,324,341,2
230,90,256,733,1
231,120,340,306,1
232,30,0,489,1
233,30,343,650,1
234,200,0,585,1
235,90,305,624,1
236,60,437,727,2
237,30,0,531,1
238,250,0,797,2
239,30,0,489,1
240,200,304,540,1
241,60,273,478,1
242,60,0,364,2
243,30,0,382,1
244,250,377,726,2
245,160,390,323,1
246,60,298,331,1
247,160,403,765,2
248,60,308,473,2
249,250,509,559,1
