1, 60, 362, 354, 1
2, 200, 552, 605, 2
3, 120, 326, 575, 1
4, 200, 467, 580, 1
5, 200, 384, 474, 2
6, 60, 357, 785, 2
7, 250, 530, 613, 1
8, 250, 0, 635,2
9, 60, 508, 641, 1
10, 30, 339, 691, 1
11, 30, 383, 786, 2
12, 30, 306, 534, 1
13, 200, 383, 336, 2
14, 250, 419, 624, 1
15, 200, 374, 458, 1
16, 60, 317, 780, 1
17, 90, 376, 763, 2
18, 200, 373, 319, 1
19, 250, 0, 499,2
20, 30, 966, 446, 1
21, 200, 580, 477, 2
22, 250, 0, 730,1
23, 160, 393, 630, 1
24, 250, 917, 469, 2
25, 200, 385, 718, 2
26, 90, 833, 643, 1
27, 30, 455, 463, 2
28, 60, 286, 324, 1
29, 30, 303, 672, 2
30, 200, 0, 306, 1
31, 250, 506, 730, 1
32, 250, 521, 752, 1
33, 200, 420, 521, 2
34, 60, 390, 343, 1
35, 60, 300, 575, 1
36, 250, 599, 449, 2
37, 200, 522, 793, 1
38, 120, 331, 477, 1
39, 30, 366, 609, 1
40, 160, 959, 595, 1
41, 200, 0, 434,2
42, 30, 360, 598, 1
43, 250, 447, 421, 1
44, 30, 786, 566, 1
45, 90, 418, 643, 2
46, 90, 251, 301, 1
47, 200, 671, 653, 1
48, 250, 699, 741, 1
49, 200, 524, 394, 2
50, 90, 316, 352, 1
51, 60, 340, 319, 1
52, 200, 529, 570, 1
53, 160, 487, 467, 1
54, 250, 390, 786, 1
55, 120, 391, 778, 1
56, 200, 414, 608, 2
57, 160, 334, 599, 1
58, 200, 424, 737, 1
59, 250, 417, 705, 1
60, 90, 408, 519, 1
61, 160, 436, 661, 2
62, 60, 324, 487, 1
63, 60, 416, 570, 2
64, 30, 411, 679, 1
65, 250, 371, 779, 1
66, 90, 324, 483, 1
67, 250, 458, 643, 1
68, 250, 329, 778, 1
69, 250, 322, 551, 1
70, 160, 461, 327, 2
71, 60, 325, 445, 2
72, 200, 478, 791, 1
73, 160, 280, 737, 1
74, 90, 324, 374, 2
75, 90, 297, 525, 2
76, 60, 484, 776, 1
77, 250, 611, 584, 1
78, 160, 377, 495, 1
79, 60, 359, 480, 2
80, 90, 292, 494, 1
81, 200, 377, 723, 1
82, 160, 271, 352, 1
83, 60, 343, 685, 1
84, 90, 287, 762, 1
85, 250, 306, 354, 1
86, 60, 369, 706, 2
87, 90, 370, 740, 2
88, 30, 352, 547, 2
89, 160, 285, 504, 2
90, 200, 319, 790, 1
91, 30, 0, 627,2
92, 200, 452, 721, 1
93, 160, 399, 687, 1
94, 160, 328, 607, 1
95, 30, 386, 328, 1
96, 160, 340, 367, 1
97, 120, 239, 625, 2
98, 120, 231, 536, 2
99, 90, 367, 528, 2
100, 120, 0, 435,1
101, 160, 347, 595, 2
102, 30, 0, 503, 1
103, 250, 890, 475, 1
104, 120, 244, 553, 1
105, 250, 380, 603, 1
106, 200, 310, 540, 1
107, 250, 331, 328, 2
108, 250, 357, 416, 1
109, 120, 232, 761, 1
110, 250, 335, 478, 1
111, 250, 427, 335, 1
112, 200, 489, 452, 2
113, 60, 315, 789, 2
114, 120, 332, 705, 2
115, 120, 0, 558,1
116, 200, 352, 730, 2
117, 90, 332, 725, 2
118, 60, 486, 395, 1
119, 250, 399, 536, 1
120, 160, 343, 355, 1
121, 60, 281, 583, 1
122, 200, 337, 309, 1
123, 160, 236, 570, 1
124, 200, 252, 334, 1
125, 30, 302, 388, 1
126, 250, 292, 692, 1
127, 60, 354, 513, 2
128, 200, 445, 695, 2
129, 250, 464, 616, 1
130, 160, 369, 615, 2
131, 90, 0, 716, 1
132, 160, 397, 778, 1
133, 120, 404, 344, 2
134, 160, 237, 651, 2
135, 200, 0, 512,1
136, 60, 331, 392, 2
137, 250, 410, 697, 1
138, 120, 291, 741, 1
139, 30, 368, 441, 1
140, 30, 349, 513, 1
141, 120, 846, 681, 1
142, 90, 338, 469, 1
143, 30, 316, 516, 2
144, 200, 315, 345, 2
145, 250, 931, 782, 2
146, 200, 394, 428, 1
147, 200, 441, 467, 1
148, 250, 617, 509, 1
149, 250, 520, 471, 1
150, 250, 848, 477, 1
151, 200, 509, 348, 2
152, 120, 439, 452, 2
153, 60, 402, 503, 1
154, 160, 265, 531, 1
155, 30, 323, 679, 2
156, 120, 284, 464, 2
157, 200, 399, 305, 2
158, 60, 417, 664, 2
159, 30, 431, 686, 1
160, 160, 452, 576, 1
161, 30, 347, 514, 2
162, 160, 0, 487,1
163, 250, 447, 434, 1
164, 250, 452, 592, 1
165, 200, 624, 539, 1
166, 160, 371, 469, 2
167, 90, 322, 517, 1
168, 250, 404, 320, 1
169, 90, 350, 591, 2
170, 30, 289, 441, 2
171, 60, 0, 332, 1
172, 30, 332, 486, 1
173, 160, 290, 718, 1
174, 200, 443, 560, 1
175, 90, 322, 549, 1
176, 160, 284, 566, 1
177, 60, 248, 598, 1
178, 200, 302, 444, 2
179, 160, 397, 553, 1
180, 200, 459, 308, 2
181, 200, 364, 336, 2
182, 250, 413, 333, 1
183, 30, 328, 745, 1
184, 200, 363, 455, 2
185, 200, 311, 564, 1
186, 30, 324, 508, 1
187, 200, 437, 505, 1
188, 90, 338, 657, 2
189, 30, 334, 428, 1
190, 60, 438, 316, 2
191, 250, 406, 502, 1
192, 250, 497, 529, 2
193, 60, 298, 742, 1
194, 160, 334, 341, 1
195, 60, 272, 557, 1
196, 200, 304, 598, 1
197, 250, 373, 724, 1
198, 250, 411, 688, 1
199, 90, 277, 774, 1
200, 30, 342, 601, 1
201, 250, 0, 641,2
202, 250, 399, 657, 2
203, 30, 279, 314, 2
204, 200, 320, 319, 1
205, 60, 357, 324, 1
206, 60, 365, 501, 2
207, 200, 344, 398, 1
208, 200, 281, 698, 1
209, 30, 272, 547, 1
210, 250, 374, 711, 2
211, 120, 310, 405, 2
212, 250, 396, 658, 1
213, 200, 346, 692, 2
214, 200, 318, 558, 1
