trial,dist,RT,interstim,NumberofLED
1,200,475,723,2
2,250,361,596,1
3,250,389,770,1
4,60,340,740,1
5,160,383,707,1
6,250,338,685,1
7,30,366,657,1
8,250,371,792,1
9,160,443,777,1
10,30,279,604,1
11,120,353,495,1
12,200,374,517,2
13,160,294,469,2
14,200,415,795,1
15,60,300,370,1
16,90,291,489,1
17,30,262,684,1
18,250,0,622,1
19,160,253,719,1
20,30,309,741,1
21,30,355,561,1
22,250,370,408,2
23,30,410,712,1
24,90,0,621,1
25,200,326,586,1
26,200,292,486,2
27,60,349,613,2
28,60,331,310,2
29,250,385,374,2
30,90,288,502,1
31,160,223,702,1
32,60,271,645,2
33,60,395,304,2
34,30,312,649,1
35,250,397,302,2
36,200,328,428,1
37,250,0,737,2
38,30,244,382,2
39,200,289,594,1
40,120,404,457,2
41,60,293,795,2
42,200,380,745,1
43,90,317,749,1
44,160,0,437,1
45,200,0,672,2
46,250,303,619,2
47,90,343,303,1
48,200,312,522,1
49,250,364,770,1
50,250,408,738,1
51,200,334,448,2
52,30,259,572,1
53,90,303,518,1
54,200,398,450,2
55,250,390,360,1
56,30,340,416,1
57,250,306,578,1
58,90,267,498,1
59,120,288,647,2
60,120,330,507,1
61,120,311,720,2
62,120,398,757,1
63,90,351,436,1
64,120,320,582,1
65,250,550,464,1
66,90,300,713,1
67,120,348,441,2
68,250,503,424,2
69,160,471,331,1
70,200,290,737,1
71,60,350,489,1
72,200,422,389,1
73,60,352,395,2
74,30,322,396,1
75,200,357,395,2
76,160,355,641,2
77,60,335,765,2
78,120,446,778,2
79,160,256,770,1
80,60,313,704,2
81,250,353,546,2
82,250,387,623,1
83,60,401,728,1
84,160,360,426,1
85,250,411,512,2
86,200,303,747,1
87,200,426,746,2
88,30,346,441,2
89,30,298,522,1
90,200,363,739,2
91,120,243,723,1
92,120,354,596,1
93,30,342,478,2
94,160,291,627,1
95,200,335,428,1
96,250,392,763,2
97,90,300,591,2
98,250,341,514,1
99,30,351,453,1
100,30,311,396,1
101,30,280,727,1
102,160,311,512,2
103,90,344,794,1
104,90,367,507,1
105,30,361,368,2
106,200,333,643,1
107,200,386,706,2
108,160,387,741,2
109,90,294,736,2
110,90,326,417,2
111,200,420,721,1
112,60,411,625,1
113,120,350,730,1
114,120,287,777,1
115,60,345,542,1
116,90,287,433,1
117,120,348,540,1
118,90,323,367,1
119,120,374,705,1
120,90,382,314,1
121,90,313,473,1
122,250,304,677,1
123,60,0,742,1
124,120,233,451,1
125,120,388,673,2
126,160,348,426,1
127,60,321,614,2
128,120,306,677,1
129,250,369,648,2
130,160,392,710,2
131,60,252,449,1
132,30,327,470,2
133,60,315,398,1
134,30,404,385,2
135,160,412,529,1
136,90,314,708,2
137,200,392,758,1
138,160,423,639,1
139,160,300,499,1
140,30,320,755,2
141,250,358,423,1
142,160,318,525,1
143,30,333,605,1
144,200,385,539,1
145,250,377,311,2
146,30,350,386,1
147,60,379,318,2
148,200,322,698,1
149,160,323,501,1
150,160,424,424,1
151,200,327,518,2
152,30,278,440,2
153,60,263,674,1
154,30,0,473,2
155,90,0,325,1
156,30,327,478,1
157,30,294,731,2
158,160,385,749,2
159,30,350,584,2
160,160,376,648,1
161,60,343,715,1
162,60,300,624,2
163,250,346,513,1
164,30,327,387,2
165,160,363,513,2
166,60,259,505,1
167,30,342,776,1
168,60,304,756,2
169,120,260,654,1
170,60,283,691,1
171,250,276,706,2
172,90,312,523,1
173,30,392,556,1
174,60,360,563,1
175,200,366,638,1
176,160,318,775,2
177,120,328,602,1
178,200,414,634,1
179,160,284,484,2
180,200,290,768,1
181,90,283,562,1
182,60,277,520,2
183,120,411,585,1
184,250,383,458,1
185,60,299,767,2
186,30,233,794,1
187,30,300,744,1
188,90,310,701,1
189,30,297,422,1
190,200,364,590,1
191,30,294,684,1
192,30,335,646,1
193,250,342,796,1
194,120,0,459,1
195,90,0,760,2
196,30,312,641,1
197,30,365,494,2
198,200,339,530,1
199,250,377,548,1
200,30,285,567,1
201,90,349,684,1
202,200,348,725,1
203,120,309,564,1
204,250,360,723,1
205,90,279,776,1
206,60,358,604,1
207,30,370,684,2
208,90,300,309,1
209,30,356,542,1
210,60,350,433,1
