trial, dist, RT, interstim, NumberofLED
1,160,452,678,1
2,200,396,456,2
3,250,359,689,1
4,90,346,358,1
5,30,315,749,1
6,90,400,382,1
7,90,0,582,1
8,200,311,309,1
9,120,282,592,1
10,60,446,500,1
11,60,346,627,1
12,60,355,431,1
13,250,344,577,1
14,60,267,779,1
15,60,392,506,1
16,160,440,326,2
17,120,226,795,1
18,200,442,510,1
19,250,0,611,2
20,90,0,455,1
21,90,268,318,1
22,30,0,528,2
23,60,448,718,2
24,160,390,531,1
25,30,235,715,1
26,30,0,486,2
27,120,320,535,1
28,30,684,744,1
29,250,499,600,2
30,250,370,353,2
31,30,0,717,2
32,30,0,477,2
33,200,367,375,1
34,160,525,540,1
35,60,387,624,2
36,120,307,759,1
37,250,310,702,1
38,200,0,341,1
39,160,295,489,1
40,120,264,334,1
41,200,379,313,2
42,30,0,796,2
43,120,257,627,1
44,250,639,380,2
45,200,0,532,1
46,160,329,662,1
47,30,0,332,2
48,250,0,423,2
49,120,369,402,1
50,30,0,434,2
51,200,332,718,1
52,30,0,396,2
53,30,0,627,1
54,60,297,496,2
55,160,331,530,1
56,90,0,353,1
57,90,0,754,1
58,160,0,582,2
59,30,0,772,2
60,160,349,519,1
61,250,459,364,1
62,200,421,472,2
63,200,451,708,2
64,120,607,650,1
65,120,414,506,2
66,60,282,513,1
67,90,333,313,1
68,250,393,484,1
69,60,584,726,1
70,160,403,531,1
71,250,0,495,1
72,200,456,483,1
73,200,617,771,1
74,90,364,374,1
75,90,292,660,1
76,160,352,619,1
77,160,365,494,1
78,200,497,652,1
79,30,288,582,1
80,120,284,416,1
81,30,709,720,1
82,60,553,722,1
83,30,0,613,2
84,250,0,561,2
85,160,385,535,1
86,200,352,463,1
87,160,410,703,2
88,200,564,378,2
89,160,267,704,1
90,160,439,728,1
91,160,307,714,1
92,120,311,590,1
93,120,246,748,1
94,250,483,584,1
95,200,389,527,1
96,120,527,590,1
97,160,355,428,2
98,160,0,429,2
99,90,413,656,2
100,250,372,652,1
101,250,0,410,1
102,90,359,775,2
103,120,410,639,2
104,120,332,701,2
105,250,338,781,1
106,200,457,671,1
107,120,314,572,1
108,30,283,354,1
109,200,483,713,1
110,120,372,489,2
111,120,0,507,2
112,30,911,622,1
113,160,402,594,2
114,60,359,333,1
115,200,0,619,1
116,120,381,436,1
117,60,0,375,2
118,250,957,456,1
119,250,390,307,2
120,120,349,458,1
121,60,312,630,1
122,120,319,445,1
123,60,317,651,2
124,90,418,561,1
125,120,354,502,2
126,120,365,646,2
127,160,330,588,1
128,90,380,757,1
129,250,433,781,1
130,90,318,670,2
131,160,353,597,2
132,90,375,410,1
133,90,384,510,1
134,60,393,637,2
135,90,327,393,2
136,30,791,697,1
137,90,343,743,1
138,120,365,725,1
139,90,423,784,1
140,250,357,650,1
141,160,304,342,1
142,160,0,642,1
143,120,466,329,2
144,30,595,648,1
145,250,423,548,1
146,120,345,696,2
147,200,0,443,2
148,60,274,537,2
149,160,243,580,1
150,90,301,335,2
151,200,0,635,1
152,120,0,371,1
153,120,0,666,2
154,30,0,384,1
155,250,0,623,2
156,250,666,323,1
157,90,337,612,2
158,30,0,562,1
159,30,0,326,1
160,60,282,778,1
161,200,345,574,1
162,250,394,774,1
163,120,316,336,1
164,90,469,437,1
165,30,348,345,1
166,120,270,566,1
167,120,287,707,1
168,90,293,768,1
169,60,0,300,1
170,160,336,646,1
171,120,445,300,2
172,250,525,393,1
173,90,298,433,1
174,90,353,730,1
175,90,496,518,2
176,250,0,489,1
177,120,378,644,1
178,90,296,577,1
179,60,269,488,1
180,90,290,632,1
181,90,379,329,2
182,120,308,477,2
183,250,312,663,1
184,90,420,568,1
185,120,362,532,2
186,120,394,556,1
187,250,353,382,2
188,160,300,355,1
189,30,418,563,1
190,30,0,717,1
191,30,553,502,1
192,30,478,641,1
193,120,359,301,2
194,160,391,469,1
195,250,339,419,1
196,60,276,690,1
197,160,302,537,1
198,120,246,671,1
199,200,268,732,1
200,250,374,535,1
201,90,311,798,1
202,200,314,510,1
203,160,398,379,1
204,90,235,626,1
205,200,381,572,1
206,120,421,681,2
207,160,431,363,2
208,160,314,413,1
209,160,428,599,2
210,30,0,502,1
211,120,258,413,1
212,250,399,335,1
213,250,370,684,2
214,160,383,555,2
215,90,335,462,2
216,200,328,302,1
217,250,311,532,2
218,160,370,320,2
219,30,0,593,1
220,120,236,446,1
221,90,349,564,2
222,160,354,715,2
223,160,303,630,2
224,30,0,649,2
225,160,317,582,1
226,120,0,475,1
227,160,376,378,2
228,200,293,338,2
229,250,645,701,1
230,160,289,353,1
231,30,0,442,2
232,90,466,728,1
233,30,0,529,2
234,250,504,589,1
235,200,369,652,2
236,250,483,356,1
237,30,0,586,1
238,200,281,369,1
239,200,300,583,1
240,60,369,776,2
241,120,528,666,1
242,90,308,424,1
243,250,0,711,1
244,60,263,480,1
245,200,315,434,2
246,250,269,602,1
247,30,440,625,1
