trial, dist, RT, interstim, NumberofLED
1,30,767,503,1
2,60,317,770,1
3,200,339,736,1
4,90,684,661,1
5,200,0,536,2
6,160,281,718,1
7,250,387,552,1
8,90,330,583,1
9,160,307,679,1
10,160,257,402,1
11,90,0,583,2
12,90,319,403,1
13,30,0,454,1
14,200,389,577,2
15,250,519,327,1
16,160,342,348,2
17,250,391,474,2
18,120,312,449,1
19,200,0,734,2
20,30,361,789,2
21,60,306,502,1
22,250,0,604,2
23,160,327,675,2
24,120,351,500,1
25,200,409,369,1
26,120,319,753,1
27,90,376,703,2
28,60,304,335,2
29,90,712,409,1
30,200,346,399,1
31,160,350,752,1
32,90,369,338,1
33,250,333,592,2
34,160,353,410,1
35,30,0,378,1
36,30,455,367,1
37,90,348,763,2
38,30,423,712,2
39,60,0,319,1
40,250,408,594,2
41,120,346,607,2
42,30,466,713,2
43,200,369,683,1
44,60,413,506,1
45,160,404,570,1
46,200,358,607,1
47,250,384,762,2
48,90,0,676,1
49,90,324,677,1
50,30,431,517,1
51,60,352,535,1
52,120,350,656,1
53,250,0,343,1
54,160,307,786,1
55,60,302,528,1
56,90,276,384,1
57,60,363,632,1
58,160,358,613,1
59,160,836,466,1
60,160,407,632,1
61,30,370,562,1
62,120,374,378,1
63,90,331,307,1
64,120,359,737,2
65,60,329,336,1
66,90,0,780,2
67,60,336,455,2
68,250,502,608,2
69,160,413,513,1
70,120,387,617,1
71,60,0,728,1
72,250,580,379,2
73,250,970,511,1
74,90,354,749,1
75,90,322,549,1
76,120,367,408,2
77,250,640,329,1
78,30,823,533,1
79,60,451,324,1
80,30,344,658,2
81,90,385,454,1
82,90,343,512,1
83,30,325,388,1
84,90,304,491,1
85,30,347,775,2
86,160,892,708,1
87,120,430,663,2
88,250,396,590,1
89,250,467,772,2
90,200,367,463,2
91,30,0,317,1
92,60,402,719,2
93,200,402,341,2
94,90,0,363,2
95,30,0,412,1
96,120,421,652,1
97,90,0,683,2
98,120,368,792,1
99,60,431,363,2
100,200,377,454,2
101,200,396,731,1
102,250,426,477,2
103,160,341,771,1
104,160,333,692,1
105,90,305,414,1
106,160,0,667,1
107,30,314,386,1
108,30,382,487,1
109,30,754,654,2
110,90,448,769,2
111,160,318,664,1
112,60,415,639,2
113,60,375,773,1
114,200,988,687,1
115,200,713,655,1
116,90,403,367,2
117,250,439,676,1
118,200,544,605,2
119,200,408,485,1
120,30,379,656,1
121,60,345,642,1
122,60,340,722,1
123,160,325,505,1
124,30,301,573,1
125,30,341,742,1
126,60,432,670,2
127,120,336,693,1
128,120,312,681,1
129,250,352,619,1
130,120,370,389,1
131,160,322,712,2
132,30,344,510,1
133,250,402,304,1
134,60,338,522,2
135,30,353,667,1
136,90,274,751,1
137,120,408,742,2
138,250,437,391,1
139,30,293,516,1
140,90,331,713,2
141,30,333,389,2
142,250,399,778,2
143,60,320,408,2
144,30,354,778,2
145,250,352,717,2
146,250,0,346,1
147,60,329,413,2
148,60,418,608,1
149,200,301,527,1
150,160,388,695,1
151,160,276,590,1
152,30,441,574,1
153,250,486,341,1
154,250,413,554,2
155,60,375,402,2
156,60,325,412,1
157,160,324,556,1
158,60,359,695,1
159,160,328,656,1
160,60,425,599,2
161,30,513,540,1
162,30,376,343,1
163,160,380,714,2
164,90,317,377,1
165,30,334,344,1
166,120,389,538,1
167,200,957,315,1
168,160,340,691,2
169,60,919,452,2
170,30,392,609,2
171,60,0,791,1
172,30,427,348,2
173,250,446,788,1
174,90,354,702,1
175,60,301,761,1
176,60,309,642,1
177,120,0,336,2
178,120,0,565,2
179,90,352,638,1
180,90,485,673,1
181,160,0,715,2
182,120,352,575,1
183,120,418,762,1
184,30,0,761,1
185,200,491,602,2
186,120,0,729,1
187,120,0,752,1
188,250,462,522,2
189,250,376,407,1
190,160,0,503,2
191,60,439,434,1
192,250,400,514,1
193,90,311,333,1
194,90,0,619,1
195,250,435,661,1
196,250,310,506,1
197,90,298,525,1
198,160,320,472,1
199,160,329,797,1
200,60,339,536,2
201,250,0,770,1
202,250,366,328,1
203,250,353,785,1
204,30,379,695,1
205,250,424,336,1
206,250,416,579,1
207,90,361,758,1
208,90,358,416,1
209,30,500,335,1
210,30,657,532,1
211,250,403,495,2
212,250,327,705,1
213,250,0,443,2
214,200,360,743,2
215,160,486,751,1
216,120,423,439,1
217,250,550,520,2
218,90,275,783,1
219,250,385,787,1
220,90,382,743,2
221,200,502,400,2
222,200,293,336,2
223,250,314,704,2
224,60,336,465,1
225,30,328,430,1
226,120,256,775,1
227,60,0,549,2
228,60,315,794,2
229,200,488,315,2
