trial,dist,RT,interstim,NumberofLED
1,30,426,732,1
2,200,366,424,1
3,90,257,345,2
4,200,0,787,2
5,160,413,428,1
6,120,310,675,2
7,160,323,472,1
8,60,349,418,1
9,250,376,614,2
10,200,481,313,2
11,90,288,498,1
12,90,199,693,1
13,60,290,565,1
14,60,381,357,2
15,160,428,731,1
16,30,293,451,2
17,30,0,750,2
18,90,266,515,1
19,90,333,623,1
20,160,265,457,1
21,30,356,792,1
22,250,435,331,2
23,60,403,452,1
24,60,370,639,1
25,90,293,772,2
26,160,337,786,1
27,90,337,558,1
28,90,296,735,1
29,120,320,770,1
30,160,319,720,2
31,90,266,699,1
32,250,390,708,2
33,120,349,378,1
34,200,421,512,2
35,160,296,567,2
36,250,330,450,1
37,160,312,444,1
38,120,346,349,2
39,60,382,662,1
40,60,282,711,1
41,60,290,562,2
42,30,270,523,1
43,250,295,544,2
44,30,0,519,2
45,60,287,400,1
46,30,302,681,1
47,60,320,756,1
48,250,322,483,2
49,250,271,673,1
50,60,393,440,1
51,120,308,694,1
52,30,319,719,1
53,120,321,555,2
54,30,294,429,1
55,160,357,526,2
56,250,438,311,1
57,200,394,584,1
58,30,296,493,1
59,160,381,322,1
60,160,304,734,1
61,30,392,303,1
62,200,356,514,1
63,120,311,311,1
64,120,251,739,1
65,30,331,585,1
66,120,329,653,2
67,60,347,349,2
68,200,428,412,1
69,90,347,452,1
70,250,446,337,2
71,60,321,476,2
72,120,407,482,1
73,30,377,361,2
74,250,280,771,1
75,120,371,342,2
76,250,334,463,2
77,250,337,331,1
78,160,285,762,1
79,60,389,337,1
80,250,0,391,1
81,90,309,323,2
82,250,307,515,1
83,160,376,351,1
84,200,486,799,2
85,120,346,478,1
86,60,284,445,2
87,160,299,637,1
88,120,312,483,1
89,250,405,415,2
90,60,317,300,1
91,60,347,366,1
92,120,327,709,2
93,90,328,524,1
94,160,370,618,1
95,60,311,520,1
96,30,314,780,1
97,160,396,353,1
98,60,295,631,1
99,90,299,583,1
100,120,312,386,2
101,200,0,361,2
102,200,0,430,1
103,30,342,425,2
104,250,494,480,1
105,60,298,656,2
106,60,327,508,1
107,60,293,674,1
108,60,328,689,1
109,120,347,670,2
110,90,477,385,1
111,30,273,505,1
112,90,280,408,2
113,30,337,369,1
114,60,360,407,2
115,200,742,509,1
116,250,318,603,2
117,90,350,320,1
118,60,256,708,1
119,60,0,514,1
120,250,322,797,1
121,90,292,771,1
122,60,268,641,1
123,30,336,472,1
124,120,253,629,1
125,160,364,419,2
126,160,311,429,1
127,90,291,578,1
128,160,252,661,1
129,250,0,592,1
130,30,253,718,1
131,200,521,490,1
132,30,309,682,2
133,200,845,405,1
134,160,400,717,1
135,160,330,615,2
136,30,302,369,1
137,30,456,561,2
138,120,309,663,2
139,250,0,742,1
140,160,295,476,1
141,90,284,751,1
142,30,308,531,1
143,60,339,419,2
144,200,524,529,2
145,200,0,793,2
146,250,462,324,1
147,160,336,393,2
148,250,357,489,2
149,90,412,397,1
150,60,442,330,2
151,30,312,724,2
152,30,361,642,2
153,120,364,458,1
154,250,343,779,2
155,160,330,583,2
156,160,333,709,2
157,160,315,643,2
158,90,315,557,2
159,250,0,665,1
160,200,398,622,2
161,90,330,402,2
162,90,375,694,1
163,200,534,619,1
164,120,308,677,2
165,200,406,476,2
166,90,495,381,2
167,120,283,731,1
168,200,479,483,1
169,250,407,513,2
170,200,629,400,2
171,250,585,446,1
172,30,348,649,2
173,90,341,363,1
174,30,373,312,2
175,120,344,362,1
176,90,305,491,2
177,90,319,723,2
178,250,412,716,2
179,160,426,742,2
180,120,289,754,1
181,120,321,438,2
182,30,315,558,1
183,120,368,440,2
184,30,306,789,1
185,250,668,314,1
186,200,0,724,2
187,30,280,487,2
188,30,292,582,2
189,120,483,335,1
190,200,741,394,1
191,60,328,491,1
192,30,366,447,1
193,90,361,795,2
194,60,322,657,2
195,200,670,487,1
196,200,460,690,2
197,90,327,456,2
198,30,297,490,1
199,200,522,770,2
200,200,0,591,1
201,160,319,373,1
202,60,408,668,1
203,30,396,601,1
204,160,379,613,1
205,60,295,405,2
206,60,320,518,2
207,250,395,507,1
208,200,0,547,1
209,160,370,360,1
210,120,278,778,1
211,160,571,423,1
212,200,740,387,1
213,120,329,551,2
214,200,0,691,1
215,120,312,519,2
