trial, dist, RT, interstim, NumberofLED
1,90,322,669,1
2,250,544,628,1
3,120,435,761,2
4,200,498,311,2
5,30,298,528,1
6,200,437,392,2
7,200,790,767,1
8,120,527,683,2
9,30,272,755,1
10,90,392,791,2
11,120,390,624,2
12,200,283,755,1
13,90,320,628,1
14,250,806,717,2
15,250,356,792,1
16,250,424,364,1
17,120,410,729,1
18,60,285,470,1
19,60,518,707,1
20,200,593,739,1
21,120,406,440,2
22,30,287,752,1
23,30,0,331,2
24,200,573,513,1
25,120,535,382,2
26,90,399,686,1
27,90,315,590,1
28,30,0,672,2
29,90,0,704,2
30,160,588,782,1
31,90,460,720,1
32,60,350,561,2
33,160,415,448,2
34,250,444,677,1
35,90,354,359,2
36,120,287,384,1
37,60,401,495,2
38,90,363,374,2
39,60,325,568,1
40,250,534,580,1
41,160,406,546,2
42,200,306,665,2
43,200,494,332,2
44,120,567,798,1
45,90,349,304,2
46,120,289,600,1
47,60,389,379,2
48,200,326,315,1
49,160,348,499,1
50,250,390,732,2
51,30,0,472,2
52,250,429,602,2
53,250,401,590,1
54,250,351,517,1
55,30,0,364,2
56,90,342,311,1
57,120,416,748,1
58,200,374,587,1
59,250,296,597,1
60,120,435,792,1
61,60,404,634,2
62,90,786,568,2
63,160,282,333,1
64,90,388,346,2
65,120,509,385,2
66,30,288,573,1
67,120,297,758,1
68,30,329,496,1
69,120,251,605,1
70,120,298,431,1
71,200,293,508,1
72,60,395,390,2
73,250,363,305,1
74,120,367,499,2
75,160,281,713,1
76,90,235,797,1
77,250,367,781,1
78,120,341,315,1
79,90,0,515,1
80,200,499,729,1
81,160,315,443,1
82,60,311,330,1
83,160,305,490,1
84,200,795,688,1
85,30,0,569,1
86,90,0,618,2
87,200,347,312,1
88,60,0,336,1
89,160,531,311,2
90,60,321,667,2
91,250,0,571,2
92,120,546,477,1
93,30,0,702,2
94,30,0,593,2
95,90,388,435,2
96,90,283,573,1
97,90,271,666,1
98,90,0,312,2
99,30,0,526,1
100,90,372,662,1
101,30,0,776,2
102,30,292,357,1
103,250,357,508,1
104,250,0,728,1
105,160,333,493,1
106,90,357,306,2
107,30,0,604,2
108,120,354,759,1
109,160,336,779,1
110,160,352,521,1
111,90,425,723,1
112,30,0,692,2
113,30,0,308,1
114,120,0,703,2
115,60,375,505,2
116,250,360,619,1
117,90,301,595,1
118,30,0,762,1
119,60,300,498,1
120,250,0,475,1
121,60,290,332,1
122,30,0,481,1
123,90,361,421,2
124,90,0,383,1
125,90,303,609,1
126,120,292,643,2
127,120,338,771,2
128,30,0,773,1
129,250,317,337,2
130,250,0,662,1
131,30,0,556,2
132,90,377,698,1
133,160,421,503,2
134,160,374,658,1
135,90,405,454,1
136,90,320,683,1
137,30,314,440,1
138,160,447,701,2
139,60,0,541,1
140,90,251,429,1
141,30,315,367,1
142,60,268,783,1
143,90,380,515,1
144,250,467,658,2
145,30,0,713,1
146,200,401,758,2
147,90,0,368,2
148,30,337,746,1
149,200,335,684,2
150,160,403,576,1
151,120,876,429,1
152,120,329,316,1
153,60,425,382,1
154,90,390,578,1
155,160,308,512,1
156,60,336,592,2
157,250,490,700,2
158,90,353,754,1
159,90,0,392,2
160,250,361,304,2
161,160,362,534,1
162,250,550,704,2
163,160,459,730,1
164,250,443,647,1
165,250,307,529,1
166,90,330,337,1
167,30,0,752,1
168,250,0,541,1
169,200,344,588,2
170,30,0,437,2
171,120,339,560,1
172,60,354,620,2
173,250,496,479,2
174,90,378,334,2
175,160,350,794,2
176,60,507,773,1
177,160,325,523,1
178,60,0,348,2
179,60,339,377,1
180,160,448,793,1
181,30,315,600,1
182,160,762,439,1
183,250,456,661,2
184,60,366,590,1
185,200,496,485,1
186,200,359,479,2
187,250,0,639,1
188,250,0,474,1
189,160,304,503,1
190,30,0,413,2
191,250,417,695,1
192,30,587,340,1
193,30,0,302,2
194,200,244,771,1
195,90,364,339,2
196,120,306,641,1
197,90,256,575,1
198,60,366,711,2
199,250,0,510,1
200,90,251,658,1
201,30,0,462,1
202,120,261,567,1
203,60,0,342,2
204,160,312,736,2
205,200,411,590,2
206,160,489,767,1
207,200,0,540,1
208,30,0,675,2
209,60,417,781,2
210,200,334,657,1
211,160,342,328,1
212,250,415,792,2
213,60,296,314,1
214,250,0,449,1
215,90,0,727,2
216,120,335,406,1
217,90,430,790,2
218,160,414,471,1
219,250,393,311,2
220,30,315,348,1
221,30,0,674,1
222,160,333,725,2
223,30,0,628,1
224,30,0,400,2
225,60,383,774,1
226,90,473,452,2
227,30,0,562,2
228,30,0,615,1
229,30,0,730,2
230,160,367,772,1
231,60,444,335,1
232,250,470,608,2
233,250,445,722,2
234,60,463,634,1
235,120,401,533,2
236,60,429,356,2
237,30,553,618,1
238,160,477,763,2
239,30,0,592,2
240,30,306,444,1
241,120,319,445,1
242,160,350,503,1
243,120,388,783,1
244,250,400,740,1
245,60,266,522,2
246,160,420,452,1
247,160,392,426,2
248,120,417,405,1
249,90,384,568,1
250,200,432,690,2
251,120,417,453,1
252,60,446,481,2
253,160,390,595,2
