trial,dist,RT,interstim,NumberofLED
1,60,0,776,2
2,120,520,748,2
3,30,379,493,1
4,90,491,791,2
5,200,465,521,2
6,30,342,386,1
7,90,315,693,1
8,200,387,448,1
9,60,442,663,1
10,60,408,324,2
11,200,370,398,1
12,30,450,557,1
13,250,512,468,2
14,160,349,730,1
15,120,378,469,2
16,60,288,638,1
17,90,562,492,1
18,160,534,379,1
19,30,525,720,1
20,200,391,418,1
21,160,367,692,1
22,200,361,433,1
23,90,347,577,1
24,200,440,675,2
25,120,421,633,1
26,160,397,362,1
27,120,361,540,2
28,90,0,630,1
29,200,429,663,1
30,90,589,370,1
31,160,367,489,1
32,250,426,740,2
33,200,324,591,1
34,200,382,448,2
35,120,391,393,2
36,60,347,674,1
37,90,338,680,1
38,160,514,383,1
39,90,329,317,1
40,160,455,666,2
41,250,804,629,2
42,250,0,400,1
43,30,479,669,2
44,90,358,764,1
45,250,429,391,2
46,120,474,554,2
47,200,357,476,1
48,120,333,511,1
49,60,435,421,1
50,200,332,743,1
51,160,390,506,2
52,30,536,461,1
53,90,383,390,2
54,120,0,303,1
55,160,523,463,2
56,90,320,735,1
57,60,405,332,1
58,160,310,517,1
59,160,355,570,1
60,200,843,609,1
61,200,0,664,1
62,120,525,378,2
63,30,432,578,1
64,250,366,408,1
65,120,307,440,1
66,60,431,322,1
67,250,489,505,2
68,200,366,434,1
69,120,332,445,1
70,30,434,661,1
71,200,490,640,2
72,120,722,684,1
73,60,426,426,1
74,160,420,771,1
75,30,508,470,2
76,160,379,539,2
77,250,408,677,2
78,30,0,311,2
79,120,383,385,1
80,30,441,712,1
81,90,416,412,2
82,30,437,496,1
83,160,346,619,2
84,160,506,386,1
85,30,468,396,1
86,200,418,741,1
87,90,437,683,2
88,90,623,312,1
89,250,617,365,2
90,30,427,514,1
91,90,383,506,2
92,160,661,455,1
93,90,0,369,2
94,60,458,359,1
95,200,728,382,2
96,90,394,761,1
97,200,614,417,2
98,250,419,746,1
99,90,490,301,2
100,30,465,545,2
101,60,507,672,2
102,200,367,737,2
103,90,392,759,1
104,160,487,443,2
105,200,581,435,1
106,60,533,762,1
107,90,463,738,1
108,250,501,528,2
109,250,531,557,2
110,250,417,544,2
111,250,382,587,1
112,160,415,564,2
113,200,760,778,1
114,120,347,625,1
115,90,440,457,1
116,200,0,375,2
117,250,536,334,1
118,160,340,531,1
119,250,442,711,1
120,250,419,558,2
121,90,326,649,1
122,160,0,732,2
123,60,412,790,1
124,120,345,734,1
125,120,447,464,2
126,200,422,492,1
127,120,417,574,2
128,90,381,572,1
129,250,413,786,1
130,30,408,741,1
131,120,709,608,1
132,200,346,774,1
133,200,464,312,2
134,90,357,419,1
135,160,510,358,1
136,200,353,631,1
137,160,354,476,1
138,60,549,542,1
139,200,404,421,2
140,60,406,302,2
141,90,354,446,1
142,250,414,451,1
143,160,346,429,1
144,200,429,740,2
145,200,570,653,1
146,160,807,632,2
147,160,412,774,2
148,250,578,607,2
149,250,480,333,2
150,160,411,417,2
151,30,512,439,2
152,30,446,427,2
153,250,451,454,2
154,120,384,404,1
155,160,881,450,1
156,200,433,634,2
157,160,450,478,2
158,160,335,509,1
159,120,311,380,1
160,160,307,520,1
161,30,353,637,1
162,200,343,409,1
163,160,383,467,2
164,160,366,679,1
165,200,390,451,1
166,250,643,445,2
167,250,530,735,2
168,250,760,496,1
169,250,573,424,1
170,90,401,334,2
171,200,405,329,1
172,30,437,584,1
173,60,538,346,1
174,120,455,343,2
175,250,416,708,1
176,250,588,547,1
177,200,470,388,2
178,200,460,771,2
179,120,412,523,1
180,90,450,673,2
181,160,319,778,1
182,120,328,647,1
183,60,528,534,2
184,120,289,599,1
185,250,473,447,1
186,160,426,337,2
187,200,420,503,1
188,200,381,459,1
189,200,394,338,1
190,200,417,382,1
191,60,578,741,2
192,90,731,544,1
193,90,491,317,1
194,90,309,625,1
195,250,530,448,1
196,120,302,417,1
197,200,401,738,1
198,160,0,531,2
199,90,426,479,1
200,120,700,409,1
201,120,556,444,1
202,30,511,418,1
203,30,490,445,1
204,30,471,448,1
205,30,604,446,1
206,250,434,723,1
207,120,365,604,1
208,160,426,655,2
209,60,359,472,1
210,200,488,617,2
