trial, dist, RT, interstim, NumberofLED
1,90,0,626,2
2,160,383,767,1
3,90,305,399,1
4,120,311,332,1
5,90,0,447,2
6,120,385,567,1
7,90,311,400,1
8,160,336,753,1
9,200,383,489,1
10,90,0,373,2
11,200,450,486,1
12,250,503,613,1
13,160,387,714,1
14,160,320,634,1
15,60,358,680,1
16,60,380,300,1
17,120,299,781,1
18,250,369,501,1
19,90,334,474,1
20,30,367,603,1
21,30,400,530,1
22,250,391,781,2
23,200,364,369,1
24,60,335,384,1
25,250,373,325,1
26,250,420,534,1
27,200,440,704,2
28,60,327,448,2
29,160,463,692,2
30,160,0,631,1
31,120,380,625,1
32,90,0,518,1
33,120,934,304,1
34,160,384,561,1
35,160,426,738,1
36,30,388,458,2
37,160,491,411,2
38,60,285,494,1
39,60,356,363,1
40,250,351,646,2
41,160,350,394,2
42,250,361,713,1
43,120,369,410,1
44,200,450,512,2
45,60,292,462,2
46,30,399,664,1
47,30,384,763,2
48,160,276,505,2
49,120,267,371,1
50,160,311,430,1
51,200,429,725,2
52,60,318,441,1
53,120,272,458,1
54,160,400,723,1
55,120,316,320,1
56,90,342,320,1
57,90,338,576,2
58,120,338,602,2
59,120,338,329,2
60,250,332,530,2
61,90,325,768,1
62,250,424,419,1
63,30,359,380,2
64,200,384,587,1
65,60,804,780,1
66,200,330,641,2
67,90,374,721,1
68,250,295,539,1
69,160,0,371,2
70,60,355,489,2
71,250,327,527,2
72,60,418,745,1
73,200,339,446,1
74,160,280,521,2
75,30,409,339,2
76,250,341,314,1
77,90,344,507,1
78,90,325,696,1
79,90,431,754,1
80,30,309,728,1
81,200,301,444,1
82,200,0,769,1
83,160,378,569,1
84,200,378,379,2
85,30,377,563,2
86,30,332,604,1
87,160,293,763,1
88,250,374,388,2
89,30,359,729,2
90,200,350,397,1
91,120,364,300,2
92,90,326,344,2
93,160,286,536,1
94,90,363,301,1
95,90,400,612,2
96,60,312,784,2
97,160,305,407,2
98,90,330,667,2
99,200,0,387,1
100,90,347,441,1
101,90,363,677,1
102,120,337,480,2
103,30,440,642,1
104,90,309,461,1
105,200,349,669,1
106,90,372,417,1
107,30,372,610,1
108,200,395,762,2
109,90,465,528,1
110,60,0,631,2
111,250,436,626,1
112,120,379,530,1
113,160,279,420,1
114,60,376,564,1
115,90,289,532,1
116,60,384,366,2
117,160,268,732,2
118,250,436,380,1
119,90,338,708,2
120,160,270,309,2
121,60,381,772,1
122,250,491,678,1
123,60,390,729,2
124,60,338,710,2
125,120,384,337,1
126,120,312,797,1
127,200,360,511,1
128,30,430,724,1
129,250,291,463,1
130,30,328,303,2
131,60,382,525,1
132,120,317,574,1
133,120,363,371,2
134,90,294,502,1
135,90,760,457,1
136,30,313,523,2
137,60,328,478,2
138,90,0,357,2
139,120,348,604,1
140,90,404,676,2
141,120,360,705,1
142,90,312,679,1
143,60,308,771,1
144,200,403,627,1
145,250,347,462,1
146,200,357,332,1
147,200,342,481,2
148,250,371,318,1
149,160,287,586,2
150,60,271,344,1
151,90,362,529,2
152,250,430,668,1
153,250,424,751,2
154,30,451,417,1
155,30,345,686,1
156,30,380,750,1
157,90,368,796,1
158,90,334,390,1
159,90,320,720,1
160,160,294,525,1
161,120,309,705,1
162,90,356,771,2
163,90,0,358,1
164,120,329,593,1
165,200,302,600,1
166,250,409,501,2
167,160,0,519,1
168,120,288,503,1
169,250,359,620,1
170,120,335,408,1
171,60,325,700,1
172,120,309,527,1
173,30,322,636,1
174,120,265,752,1
175,30,272,722,1
176,120,249,594,1
177,250,287,504,1
178,200,397,795,2
179,30,321,517,2
180,60,279,591,1
181,250,363,506,1
182,120,404,304,2
183,250,341,542,1
184,30,455,360,2
185,90,290,454,2
186,120,320,491,1
187,160,273,763,2
188,60,409,772,1
189,60,323,503,2
190,200,357,310,2
191,250,299,377,1
192,160,364,504,2
193,160,253,753,2
194,160,320,325,1
195,160,274,611,2
196,30,359,638,1
197,160,322,615,2
198,60,317,635,1
199,200,292,555,2
200,250,362,407,1
201,90,412,500,2
202,250,521,782,1
203,160,352,486,1
204,120,345,663,1
205,160,269,418,2
206,30,434,780,1
207,30,353,520,1
208,60,297,502,2
209,90,340,500,2
210,160,340,557,1
211,90,343,757,1
212,250,327,316,1
