trial, dist, RT, interstim, NumberofLED
1,160,698,678,1
2,200,709,456,2
3,250,702,689,1
4,90,349,358,1
5,30,255,749,1
6,90,392,382,1
7,90,562,582,1
8,200,311,309,1
9,120,311,592,1
10,60,0,500,1
11,60,257,627,1
12,60,278,431,1
13,250,294,577,1
14,60,253,779,1
15,60,375,506,1
16,160,397,326,2
17,120,291,795,1
18,200,366,510,1
19,250,345,611,2
20,90,260,455,1
21,90,659,318,1
22,30,0,528,2
23,60,326,718,2
24,160,334,531,1
25,30,262,715,1
26,30,0,486,2
27,120,283,535,1
28,30,0,744,1
29,250,350,600,2
30,250,454,353,2
31,30,0,717,2
32,30,0,477,2
33,200,363,375,1
34,160,326,540,1
35,60,408,624,2
36,120,284,759,1
37,250,0,702,1
38,200,434,341,1
39,160,329,489,1
40,120,299,334,1
41,200,372,313,2
42,30,0,796,2
43,120,268,627,1
44,250,339,380,2
45,200,282,532,1
46,160,480,662,1
47,30,0,332,2
48,250,315,423,2
49,120,304,402,1
50,30,0,434,2
51,200,261,718,1
52,30,0,396,2
53,30,0,627,1
54,60,355,496,2
55,160,254,530,1
56,90,456,353,1
57,90,275,754,1
58,160,0,582,2
59,30,0,772,2
60,160,391,519,1
61,250,512,364,1
62,200,339,472,2
63,200,331,708,2
64,120,376,650,1
65,120,493,506,2
66,60,411,513,1
67,90,436,313,1
68,250,297,484,1
69,60,412,726,1
70,160,303,531,1
71,250,339,495,1
72,200,361,483,1
73,200,381,771,1
74,90,404,374,1
75,90,240,660,1
76,160,355,619,1
77,160,333,494,1
78,200,330,652,1
79,30,231,582,1
80,120,254,416,1
81,30,638,720,1
82,60,278,722,1
83,30,0,613,2
84,250,391,561,2
85,160,303,535,1
86,200,329,463,1
87,160,420,703,2
88,200,410,378,2
89,160,331,704,1
90,160,333,728,1
91,160,279,714,1
92,120,279,590,1
93,120,296,748,1
94,250,435,584,1
95,200,346,527,1
96,120,322,590,1
97,160,378,428,2
98,160,369,429,2
99,90,368,656,2
100,250,321,652,1
101,250,374,410,1
102,90,430,775,2
103,120,364,639,2
104,120,468,701,2
105,250,456,781,1
106,200,524,671,1
107,120,307,572,1
108,30,344,354,1
109,200,573,713,1
110,120,443,489,2
111,120,560,507,2
112,30,961,622,1
113,160,584,594,2
114,60,275,333,1
115,200,571,619,1
116,120,328,436,1
117,60,523,375,2
118,250,344,456,1
119,250,420,307,2
120,120,467,458,1
121,60,259,630,1
122,120,414,445,1
123,60,392,651,2
124,90,259,561,1
125,120,501,502,2
126,120,346,646,2
127,160,293,588,1
128,90,332,757,1
129,250,279,781,1
130,90,413,670,2
131,160,386,597,2
132,90,426,410,1
133,90,284,510,1
134,60,0,637,2
135,90,370,393,2
136,30,0,697,1
137,90,219,743,1
138,120,271,725,1
139,90,303,784,1
140,250,391,650,1
141,160,430,342,1
142,160,287,642,1
143,120,433,329,2
144,30,392,648,1
145,250,349,548,1
146,120,0,696,2
147,200,262,443,2
148,60,312,537,2
149,160,412,580,1
150,90,425,335,2
151,200,334,635,1
152,120,328,371,1
153,120,427,666,2
154,30,0,384,1
155,250,357,623,2
156,250,469,323,1
157,90,288,612,2
158,30,0,562,1
159,30,0,326,1
160,60,317,778,1
161,200,617,574,1
162,250,523,774,1
163,120,366,336,1
164,90,272,437,1
165,30,292,345,1
166,120,471,566,1
167,120,244,707,1
168,90,334,768,1
169,60,304,300,1
170,160,518,646,1
171,120,436,300,2
172,250,356,393,1
173,90,366,433,1
174,90,333,730,1
175,90,421,518,2
176,250,499,489,1
177,120,358,644,1
178,90,240,577,1
179,60,248,488,1
180,90,236,632,1
181,90,368,329,2
182,120,347,477,2
183,250,281,663,1
184,90,237,568,1
185,120,296,532,2
186,120,360,556,1
187,250,510,382,2
188,160,376,355,1
189,30,275,563,1
190,30,792,717,1
191,30,0,502,1
192,30,557,641,1
193,120,483,301,2
194,160,353,469,1
195,250,537,419,1
196,60,321,690,1
197,160,386,537,1
198,120,400,671,1
199,200,406,732,1
200,250,375,535,1
201,90,326,798,1
202,200,252,510,1
203,160,298,379,1
204,90,284,626,1
205,200,0,572,1
206,120,0,681,2
207,160,497,363,2
208,160,326,413,1
209,160,399,599,2
210,30,0,502,1
211,120,479,413,1
212,250,458,335,1
213,250,400,684,2
214,160,333,555,2
215,90,421,462,2
216,200,382,302,1
217,250,429,532,2
218,160,454,320,2
219,30,0,593,1
220,120,311,446,1
221,90,430,564,2
222,160,488,715,2
223,160,447,630,2
224,30,0,649,2
225,160,253,582,1
226,120,428,475,1
227,160,453,378,2
