trial,dist,RT,interstim,NumberofLED
1,160,705,601,1
2,30,462,415,2
3,250,562,540,1
4,90,506,447,1
5,120,405,661,1
6,60,408,722,2
7,250,352,663,1
8,60,318,722,1
9,90,662,750,2
10,200,360,726,1
11,200,382,707,2
12,30,438,529,2
13,30,484,345,1
14,30,431,528,1
15,60,522,790,1
16,60,472,307,1
17,200,329,671,1
18,120,0,318,1
19,250,466,343,2
20,160,396,399,2
21,90,494,376,1
22,200,378,509,1
23,160,379,534,2
24,160,449,644,2
25,90,410,640,2
26,30,438,629,1
27,90,370,708,2
28,90,427,721,2
29,90,391,472,1
30,60,419,416,2
31,30,0,671,2
32,60,404,454,1
33,250,362,661,1
34,200,489,318,2
35,90,390,647,1
36,200,373,782,1
37,200,447,741,2
38,250,721,401,1
39,250,390,647,1
40,30,371,573,1
41,160,331,423,2
42,200,503,670,1
43,90,415,372,2
44,160,337,390,1
45,200,481,429,1
46,160,330,499,2
47,160,331,406,1
48,250,339,764,1
49,30,414,549,2
50,200,564,326,2
51,30,442,323,2
52,120,338,721,1
53,60,346,606,1
54,250,383,593,1
55,60,337,608,1
56,60,390,619,2
57,30,338,710,1
58,160,376,401,2
59,60,337,764,1
60,200,469,575,1
61,250,544,362,1
62,60,363,784,2
63,160,608,677,1
64,30,392,495,1
65,30,398,770,2
66,120,393,736,1
67,200,336,647,1
68,200,585,705,2
69,250,539,379,1
70,30,289,747,1
71,60,433,520,2
72,120,326,580,1
73,120,387,666,2
74,200,486,793,2
75,250,901,359,2
76,90,395,328,1
77,60,444,512,2
78,120,421,545,2
79,160,352,627,1
80,160,364,601,1
81,160,368,646,2
82,60,328,786,1
83,160,498,394,1
84,30,0,316,2
85,120,512,489,2
86,160,435,486,1
87,60,498,643,2
88,120,585,377,2
89,90,412,433,1
90,60,340,749,2
91,160,303,609,1
92,60,387,584,2
93,200,453,462,2
94,160,346,638,2
95,250,411,767,1
96,120,520,676,2
97,120,343,672,1
98,200,394,609,1
99,60,460,361,2
100,30,349,347,1
101,60,406,493,1
102,90,406,439,2
103,120,389,391,1
104,200,390,434,1
105,90,385,568,1
106,30,396,611,1
107,250,376,552,1
108,250,406,661,2
109,60,445,498,1
110,200,490,324,2
111,30,591,391,1
112,200,394,581,2
113,90,405,457,1
114,60,367,332,1
115,120,381,493,1
116,120,368,306,1
117,160,390,635,2
118,120,407,680,2
119,200,378,536,2
120,160,396,756,2
121,90,386,661,1
122,90,319,509,1
123,160,0,644,1
124,30,468,746,1
125,30,344,704,1
126,120,390,663,1
127,90,396,679,2
128,120,396,643,1
129,250,481,624,2
130,60,365,460,1
131,120,417,723,1
132,120,813,374,1
133,120,331,606,1
134,60,478,304,2
135,90,619,485,2
136,60,477,685,1
137,250,535,475,2
138,160,509,708,1
139,120,429,653,1
140,160,440,365,1
141,200,389,493,1
142,60,436,587,2
143,90,595,508,1
144,200,350,723,1
145,200,489,322,1
146,60,397,782,2
147,60,566,597,1
148,200,597,678,2
149,30,603,780,1
150,250,442,777,1
151,250,0,394,2
152,160,628,630,1
153,120,496,482,1
154,90,461,721,2
155,250,415,729,1
156,60,443,723,1
157,250,463,569,1
158,200,889,642,2
159,250,924,710,1
160,200,517,694,1
161,120,480,603,1
162,250,417,478,1
163,250,389,698,1
164,160,352,619,1
165,200,416,450,1
166,200,897,417,1
167,60,0,490,2
168,30,840,419,2
169,30,582,723,2
170,200,537,797,2
171,160,696,320,1
172,90,455,539,2
173,200,540,701,2
174,120,411,315,1
175,250,316,598,1
176,60,319,700,1
177,200,389,727,1
178,250,387,406,1
179,160,429,673,1
180,90,337,714,1
181,250,546,664,1
182,90,374,745,2
183,250,322,780,1
184,60,384,792,1
185,90,384,517,1
186,160,397,510,2
187,90,428,373,2
188,250,461,626,2
189,120,0,682,2
190,90,358,315,1
191,60,446,673,1
192,60,381,417,1
193,60,345,349,1
194,30,397,775,1
195,250,382,690,2
196,60,348,380,1
197,120,253,726,1
198,200,452,332,1
199,60,362,544,2
200,200,339,557,1
201,30,631,416,2
202,30,358,736,1
203,90,326,351,1
204,250,343,517,1
205,90,330,357,1
206,90,295,768,1
207,30,352,646,1
