1,60,0,776,2
2,120,0,748,2
3,30,0,493,1
4,90,512,791,2
5,200,656,521,2
6,30,0,386,1
7,90,499,693,1
8,200,473,448,1
9,60,377,663,1
10,60,440,324,2
11,200,408,398,1
12,30,416,557,1
13,250,568,468,2
14,160,375,730,1
15,120,436,469,2
16,60,345,638,1
17,90,428,492,1
18,160,362,379,1
19,30,430,720,1
20,200,448,418,1
21,160,333,692,1
22,200,453,433,1
23,90,308,577,1
24,200,423,675,2
25,120,395,633,1
26,160,434,362,1
27,120,494,540,2
28,90,407,630,1
29,200,361,663,1
30,90,348,370,1
31,160,340,489,1
32,250,590,740,2
33,200,425,591,1
34,200,359,448,2
35,120,362,393,2
36,60,303,674,1
37,90,393,680,1
38,160,401,383,1
39,90,317,317,1
40,160,384,666,2
41,250,627,629,2
42,250,584,400,1
43,30,555,669,2
44,90,341,764,1
45,250,566,391,2
46,120,594,554,2
47,200,392,476,1
48,120,287,511,1
49,60,364,421,1
50,200,491,743,1
51,160,432,506,2
52,30,408,461,1
53,90,426,390,2
54,120,401,303,1
55,160,362,463,2
56,90,316,735,1
57,60,554,332,1
58,160,340,517,1
59,160,347,570,1
60,200,393,609,1
61,200,368,664,1
62,120,399,378,2
63,30,432,578,1
64,250,560,408,1
65,120,500,440,1
66,60,441,322,1
67,250,511,505,2
68,200,331,434,1
69,120,360,445,1
70,30,391,661,1
71,200,430,640,2
72,120,342,684,1
73,60,364,426,1
74,160,345,771,1
75,30,421,470,2
76,160,371,539,2
77,250,575,677,2
78,30,477,311,2
79,120,360,385,1
80,30,559,712,1
81,90,464,412,2
82,30,607,496,1
83,160,384,619,2
84,160,416,386,1
85,30,375,396,1
86,200,388,741,1
87,90,357,683,2
88,90,326,312,1
89,250,556,365,2
90,30,419,514,1
91,90,407,506,2
92,160,484,455,1
93,90,426,369,2
94,60,330,359,1
95,200,427,382,2
96,90,359,761,1
97,200,476,417,2
98,250,712,746,1
99,90,480,301,2
100,30,481,545,2
101,60,423,672,2
102,200,373,737,2
103,90,321,759,1
104,160,493,443,2
105,200,399,435,1
106,60,439,762,1
107,90,363,738,1
108,250,475,528,2
109,250,459,557,2
110,250,441,544,2
111,250,723,587,1
112,160,384,564,2
113,200,434,778,1
114,120,505,625,1
115,90,377,457,1
116,200,399,375,2
117,250,798,334,1
118,160,547,531,1
119,250,0,711,1
120,250,758,558,2
121,90,334,649,1
122,160,376,732,2
123,60,384,790,1
124,120,486,734,1
125,120,362,464,2
126,200,386,492,1
127,120,414,574,2
128,90,331,572,1
129,250,755,786,1
130,30,451,741,1
131,120,284,608,1
132,200,382,774,1
133,200,401,312,2
134,90,422,419,1
135,160,384,358,1
136,200,417,631,1
137,160,416,476,1
138,60,349,542,1
139,200,419,421,2
140,60,0,302,2
141,90,327,446,1
142,250,725,451,1
143,160,460,429,1
144,200,359,740,2
145,200,399,653,1
146,160,386,632,2
147,160,366,774,2
148,250,588,607,2
149,250,527,333,2
150,160,407,417,2
151,30,448,439,2
152,30,409,427,2
153,250,601,454,2
154,120,353,404,1
155,160,554,450,1
156,200,417,634,2
157,160,405,478,2
158,160,361,509,1
159,120,416,380,1
160,160,452,520,1
161,30,400,637,1
162,200,422,409,1
163,160,451,467,2
164,160,332,679,1
165,200,378,451,1
166,250,549,445,2
167,250,472,735,2
168,250,724,496,1
169,250,713,424,1
170,90,471,334,2
171,200,409,329,1
172,30,491,584,1
173,60,481,346,1
174,120,436,343,2
175,250,478,708,1
176,250,395,547,1
177,200,481,388,2
178,200,716,771,2
179,120,382,523,1
180,90,458,673,2
181,160,357,778,1
182,120,472,647,1
183,60,369,534,2
184,120,389,599,1
185,250,630,447,1
186,160,500,337,2
187,200,406,503,1
188,200,407,459,1
189,200,469,338,1
190,200,348,382,1
191,60,398,741,2
192,90,327,544,1
193,90,432,317,1
194,90,300,625,1
195,250,635,448,1
196,120,318,417,1
197,200,393,738,1
198,160,362,531,2
199,90,316,479,1
200,120,311,409,1
201,120,287,444,1
202,30,494,418,1
203,30,392,445,1
204,30,484,448,1
205,30,348,446,1
206,250,306,723,1
