1,160,332,793,2
2,200,308,441,1
3,120,280,710,2
4,60,277,507,1
5,60,286,451,1
6,250,377,480,1
7,90,338,616,2
8,120,328,453,1
9,30,417,701,1
10,120,320,502,1
11,160,274,642,1
12,60,299,687,2
13,30,310,377,1
14,30,265,564,1
15,60,338,771,2
16,30,0,792,2
17,60,306,330,1
18,160,331,417,2
19,160,340,311,1
20,90,472,378,1
21,90,270,458,1
22,250,316,707,1
23,250,417,541,1
24,160,349,304,1
25,30,0,495,2
26,120,387,391,2
27,60,368,334,1
28,60,0,456,2
29,60,284,721,1
30,60,315,513,1
31,160,343,641,1
32,120,392,730,2
33,60,295,376,1
34,120,319,501,1
35,250,0,571,2
36,90,493,626,2
37,200,337,795,1
38,120,316,663,2
39,60,425,562,1
40,90,308,653,2
41,120,342,748,2
42,160,296,737,2
43,120,0,409,1
44,160,285,616,1
45,90,352,345,1
46,160,315,741,2
47,250,444,631,2
48,120,336,362,1
49,200,315,460,1
50,200,332,646,1
51,90,348,433,1
52,250,304,468,1
53,30,307,761,1
54,30,0,534,2
55,120,305,402,1
56,200,387,533,1
57,200,668,768,2
58,250,314,615,2
59,90,371,440,2
60,120,399,450,2
61,90,310,482,2
62,250,454,324,2
63,90,348,367,1
64,60,315,459,1
65,120,367,432,2
66,250,492,318,1
67,30,347,496,2
68,250,333,345,1
69,160,330,575,2
70,60,353,332,1
71,60,385,637,2
72,160,386,313,1
73,250,533,799,2
74,160,304,646,1
75,90,351,757,1
76,30,313,796,1
77,250,441,531,1
78,30,371,555,2
79,200,354,732,2
80,60,333,766,2
81,30,319,523,1
82,90,0,507,1
83,90,317,518,1
84,30,352,354,1
85,160,442,416,2
86,60,308,649,2
87,120,336,762,1
88,200,357,515,1
89,60,382,783,2
90,120,337,545,1
91,30,332,570,1
92,160,403,715,1
93,120,362,429,1
94,30,372,686,2
95,30,355,674,2
96,90,296,750,1
97,30,334,489,1
98,200,348,657,1
99,90,336,482,1
100,120,322,587,1
101,60,310,728,1
102,250,0,790,2
103,250,634,700,1
104,160,403,340,1
105,160,322,556,1
106,250,0,774,2
107,30,366,751,1
108,30,323,729,1
109,30,317,789,1
110,160,0,505,1
111,30,332,670,1
112,30,559,430,2
113,160,454,329,1
114,200,469,306,1
115,160,302,710,1
116,250,396,490,1
117,250,393,449,1
118,60,478,625,2
119,120,411,775,1
120,60,491,576,2
121,90,514,427,2
122,30,462,725,1
123,200,384,771,1
124,160,493,305,2
125,250,590,330,2
126,200,467,487,1
127,90,361,472,1
128,60,348,678,1
129,250,441,354,1
130,200,370,740,1
131,160,405,603,1
132,200,335,730,1
133,30,406,698,1
134,60,431,684,2
135,160,513,637,2
136,160,411,704,2
137,120,402,629,1
138,120,459,702,1
139,250,627,518,2
140,250,481,318,2
141,250,370,716,1
142,160,502,500,1
143,160,576,644,2
144,90,347,687,1
145,250,335,361,1
146,90,272,626,1
147,60,336,430,2
148,90,567,499,1
149,60,357,434,2
150,30,302,580,1
151,250,0,536,2
152,200,363,547,2
153,90,347,304,2
154,200,360,405,2
155,200,342,631,2
156,30,337,513,2
157,60,288,724,1
158,200,362,537,2
159,120,360,352,1
160,200,362,349,1
161,160,302,458,1
162,250,360,767,2
163,250,410,350,1
164,160,368,458,2
165,90,364,684,2
166,30,405,675,2
167,250,386,374,1
168,90,427,328,1
169,160,329,552,1
170,90,317,494,1
171,30,403,639,2
172,30,360,641,2
173,250,396,614,1
174,250,343,686,1
175,90,316,382,1
176,120,329,602,1
177,200,396,484,1
178,250,393,580,1
179,160,396,471,2
180,30,306,781,1
181,60,312,637,1
182,250,386,622,2
183,60,322,416,1
184,120,320,622,1
185,200,399,439,2
186,90,0,366,2
187,120,341,496,1
188,60,358,546,2
189,200,330,455,1
190,30,320,605,1
191,160,356,423,1
192,120,363,738,1
193,200,0,342,2
194,250,338,499,2
195,120,322,522,1
196,200,404,644,1
197,160,404,340,2
198,120,335,339,1
199,160,328,522,2
200,90,344,596,1
201,200,376,507,2
202,160,377,339,1
203,160,367,531,1
204,60,337,466,1
205,60,354,541,2
206,160,339,333,1
207,90,346,379,2
208,200,367,696,2
209,90,0,777,1
210,60,296,421,1
211,120,322,664,1
212,250,0,449,2
213,160,340,548,2
214,60,336,551,1
215,30,317,739,1
