trial,dist,RT,interstim,NumberofLED
1,120,638,399,1
2,250,553,745,1
3,120,383,656,1
4,160,393,462,1
5,90,395,432,2
6,250,453,588,1
7,200,465,688,1
8,30,374,618,1
9,60,345,326,1
10,250,420,795,2
11,60,416,301,1
12,160,355,767,1
13,120,382,728,1
14,120,903,787,1
15,200,553,322,2
16,250,579,590,1
17,250,506,799,1
18,30,451,431,1
19,160,354,460,1
20,200,497,732,1
21,90,340,720,2
22,200,536,757,1
23,120,977,624,1
24,160,418,559,1
25,120,360,589,1
26,60,351,643,1
27,250,414,688,2
28,90,345,390,1
29,30,519,446,2
30,60,353,602,1
31,120,324,715,1
32,250,655,773,1
33,60,682,303,1
34,200,382,452,1
35,30,419,753,1
36,60,389,618,1
37,200,499,328,1
38,250,445,518,1
39,60,392,714,1
40,160,497,718,2
41,30,0,416,2
42,200,0,547,2
43,250,638,543,2
44,250,896,623,2
45,90,395,783,1
46,160,528,611,2
47,30,467,624,1
48,200,726,340,2
49,90,353,615,1
50,60,694,656,1
51,30,399,549,1
52,250,473,746,1
53,250,590,358,1
54,120,356,740,1
55,200,598,755,2
56,90,316,671,1
57,60,682,776,2
58,120,686,506,1
59,120,390,433,1
60,60,346,507,1
61,30,407,517,1
62,250,571,419,2
63,200,0,798,1
64,30,319,611,1
65,120,843,737,1
66,160,896,683,1
67,30,433,771,1
68,200,496,365,2
69,90,368,303,1
70,250,395,680,1
71,120,535,586,2
72,200,520,550,1
73,30,711,361,1
74,250,447,543,2
75,200,403,760,1
76,30,866,445,1
77,90,345,355,1
78,90,383,621,2
79,160,443,315,2
80,30,452,782,1
81,200,577,402,2
82,120,466,753,1
83,90,310,300,1
84,30,455,627,1
85,30,563,684,1
86,90,329,490,1
87,120,534,636,2
88,90,382,610,1
89,30,0,469,2
90,30,490,448,1
91,200,496,636,2
92,200,626,580,1
93,60,424,417,1
94,60,465,650,2
95,250,487,582,1
96,60,512,393,2
97,30,471,788,2
98,200,537,621,2
99,250,445,678,1
100,160,459,532,2
101,200,424,765,1
102,60,456,740,1
103,250,561,483,1
104,60,492,359,2
105,60,453,690,1
106,200,975,512,1
107,60,554,315,1
108,120,0,303,2
109,60,496,784,1
110,200,529,406,1
111,60,457,549,1
112,250,643,455,1
113,60,547,425,1
114,250,655,649,2
115,250,977,334,1
116,160,459,727,1
117,160,420,537,2
118,160,474,306,1
119,120,398,434,1
120,120,425,711,1
121,90,470,779,2
122,90,376,688,1
123,160,388,514,2
124,200,517,724,1
125,30,469,559,1
126,30,350,619,1
127,200,420,539,1
128,250,563,615,1
129,250,619,483,1
130,200,791,655,2
131,30,601,568,1
132,90,0,338,1
133,90,442,379,2
134,120,422,399,2
135,250,419,648,1
136,120,480,403,1
137,90,425,712,1
138,160,460,508,1
139,90,449,656,2
140,60,435,618,2
141,200,527,762,2
142,90,380,352,1
143,160,407,792,1
144,90,436,589,2
145,200,602,545,2
146,120,362,618,2
147,60,557,342,2
148,120,443,670,1
149,250,375,392,1
150,60,401,566,1
151,200,372,378,1
152,250,375,521,1
153,250,371,511,1
154,160,346,767,1
155,90,495,381,1
156,160,651,472,1
157,120,623,571,2
158,200,485,704,1
159,30,477,444,1
160,30,445,446,2
161,120,363,655,2
162,250,0,337,2
163,90,319,611,1
164,160,395,542,1
165,90,394,707,1
166,90,363,555,2
167,250,438,586,2
168,160,441,308,1
169,160,439,445,2
170,160,414,486,1
171,200,453,738,2
172,120,0,763,1
173,90,435,341,1
174,160,400,746,1
175,200,609,669,1
176,90,433,499,1
177,60,374,556,2
178,60,375,501,1
179,30,435,549,2
180,90,0,444,1
181,200,408,569,1
182,120,338,376,1
183,200,360,314,1
184,120,425,698,1
185,120,368,446,1
186,160,542,599,1
187,250,433,367,1
188,30,640,356,2
189,30,497,787,2
190,30,356,689,1
191,200,445,537,2
192,30,403,534,1
193,160,522,737,2
194,120,0,331,1
195,160,436,398,2
196,120,418,696,2
197,60,375,681,2
198,60,543,547,2
199,160,348,737,2
200,60,394,780,1
201,30,612,527,1
202,250,557,372,1
203,250,517,646,2
204,120,456,416,1
205,200,366,528,1
206,250,419,424,1
207,60,0,366,2
208,120,411,741,1
209,120,381,637,2
210,60,422,642,1
211,200,0,330,1
212,200,538,520,1
