trial,dist,RT,interstim,NumberofLED
1,200,0,529,2
2,60,504,791,2
3,160,555,381,1
4,200,655,424,2
5,30,497,687,1
6,250,532,449,1
7,120,331,643,1
8,90,459,361,2
9,30,933,554,1
10,160,428,642,2
11,30,0,477,1
12,250,455,562,1
13,160,0,459,2
14,120,671,326,2
15,30,365,490,1
16,60,436,611,1
17,250,0,731,1
18,250,538,380,1
19,30,449,376,2
20,60,309,465,1
21,250,933,646,1
22,250,538,654,2
23,90,961,673,1
24,60,323,647,1
25,250,662,564,1
26,30,596,729,2
27,60,519,795,2
28,30,657,586,2
29,120,458,363,1
30,250,0,760,2
31,120,525,548,1
32,160,485,391,1
33,160,541,304,1
34,30,372,473,1
35,90,724,321,1
36,90,382,341,1
37,120,478,732,2
38,90,377,459,1
39,120,612,632,1
40,60,454,688,2
41,30,538,640,2
42,30,317,681,1
43,160,371,718,1
44,200,322,587,1
45,120,481,605,2
46,30,396,356,1
47,250,340,723,1
48,120,450,488,1
49,250,474,619,1
50,90,345,769,1
51,200,439,355,1
52,90,338,310,1
53,160,541,751,2
54,120,382,496,1
55,250,697,633,1
56,200,372,577,1
57,200,498,721,2
58,160,369,353,1
59,90,372,511,1
60,90,376,553,1
61,90,529,463,2
62,90,516,581,1
63,160,367,471,1
64,250,0,592,2
65,90,502,449,2
66,30,342,716,1
67,60,586,501,2
68,250,407,654,1
69,120,388,764,1
70,160,504,388,1
71,200,0,712,2
72,160,564,748,2
73,120,561,497,2
74,60,370,499,1
75,90,454,636,1
76,90,567,487,2
77,160,527,749,1
78,60,652,761,1
79,30,365,738,1
80,200,315,752,1
81,120,558,342,2
82,120,465,562,2
83,60,365,410,1
84,250,528,332,1
85,90,427,761,2
86,90,375,461,2
87,120,425,780,2
88,200,413,335,1
89,60,382,436,1
90,160,436,555,1
91,160,402,524,1
92,60,474,592,1
93,60,380,447,1
94,60,373,328,1
95,200,553,443,2
96,160,461,305,1
97,200,614,370,2
98,160,398,673,1
99,120,441,321,1
100,120,432,633,2
101,160,610,774,1
102,90,438,301,1
103,200,417,343,1
104,90,507,562,2
105,120,504,470,1
106,250,578,544,1
107,90,378,514,1
108,200,411,783,1
109,60,393,320,1
110,30,464,345,1
111,250,592,678,2
112,160,490,435,1
113,200,499,610,1
114,200,927,498,1
115,120,475,522,2
116,30,307,652,1
117,200,356,424,1
118,90,534,393,1
119,30,715,358,1
120,250,650,304,1
121,60,554,571,1
122,250,529,532,1
123,60,387,716,1
124,30,633,322,1
125,160,443,501,1
126,60,471,521,1
127,90,379,408,1
128,160,302,771,1
129,250,399,778,1
130,160,478,396,2
131,90,342,748,1
132,250,501,678,1
133,200,506,697,1
134,160,512,766,2
135,30,354,385,1
136,250,0,338,2
137,160,508,698,2
138,30,428,575,2
139,120,424,356,2
140,160,398,450,1
141,30,320,634,1
142,30,478,333,2
143,90,442,437,2
144,200,472,715,2
145,250,555,760,1
146,90,480,778,2
147,90,356,644,1
148,250,494,791,1
149,200,313,671,1
150,160,577,617,2
151,250,433,393,2
152,250,805,749,1
153,200,605,475,2
154,250,580,361,1
155,200,634,547,2
156,60,377,522,1
157,160,481,714,1
158,30,396,531,1
159,120,533,356,1
160,160,511,402,2
161,160,478,548,2
162,120,565,418,2
163,200,544,703,2
164,200,682,799,2
165,200,695,540,1
166,160,406,497,1
167,60,548,409,1
168,160,340,750,1
169,90,475,439,1
170,160,440,478,2
171,90,370,341,1
172,200,474,531,1
173,30,507,363,1
174,200,465,441,2
175,90,372,659,1
176,90,388,413,1
177,60,450,406,2
178,200,386,456,1
179,120,419,550,2
180,200,520,767,1
181,90,419,450,2
182,250,425,735,1
183,120,508,646,1
184,60,367,762,1
185,90,367,641,1
186,250,500,335,1
187,60,444,635,2
188,30,426,490,1
189,90,446,584,2
190,200,666,530,1
191,200,581,570,1
192,30,481,509,2
193,90,358,710,1
194,250,608,691,1
195,30,419,315,2
196,30,331,782,1
197,90,391,736,2
198,200,604,740,1
199,160,295,562,1
200,200,333,600,1
201,90,312,669,1
202,250,0,339,2
203,250,385,408,2
204,30,511,750,1
205,250,587,413,1
206,200,503,456,2
207,60,374,503,1
208,30,571,695,1
209,160,528,311,1
